Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00022014,1.573085615,0.000686454,WBGene00022014,WBGene00022014,History: N.A.
WBGene00018138,1.572264853,8.12e-07,WBGene00018138,WBGene00018138,History: N.A.
WBGene00000172,1.571742065,0.000190571,WBGene00000172,WBGene00000172,History: N.A.
WBGene00021661,1.571741959,0.000275932,WBGene00021661,WBGene00021661,History: N.A.
WBGene00008266,1.571432554,6.08e-05,WBGene00008266,WBGene00008266,History: N.A.
WBGene00045418,1.570879196,0.002138195,WBGene00045418,WBGene00045418,History: N.A.
WBGene00016953,1.570696815,4.51e-06,WBGene00016953,WBGene00016953,History: N.A.
WBGene00003144,1.568344464,3.39e-05,WBGene00003144,WBGene00003144,History: Renamed on 2006-12-04
WBGene00014015,1.568104052,3.91e-05,WBGene00014015,WBGene00014015,History: N.A.
WBGene00018016,1.567575417,0.000157685,WBGene00018016,WBGene00018016,History: N.A.
WBGene00017925,1.566995317,0.000184246,WBGene00017925,WBGene00017925,History: N.A.
WBGene00199726,1.566212763,0.000650564,WBGene00199726,WBGene00199726,History: N.A.
WBGene00016376,1.565120005,0.000290556,WBGene00016376,WBGene00016376,History: N.A.
WBGene00007270,1.564883504,1.73e-06,WBGene00007270,WBGene00007270,History: N.A.
WBGene00045237,1.564731357,9.8e-06,WBGene00045237,WBGene00045237,History: N.A.
WBGene00021149,1.564637698,0.001377888,WBGene00021149,WBGene00021149,History: N.A.
WBGene00004405,1.564568791,1.13e-05,WBGene00004405,WBGene00004405,History: N.A.
WBGene00013811,1.564182177,0.000165606,WBGene00013811,WBGene00013811,History: N.A.
WBGene00006945,1.56379082,0.000586651,WBGene00006945,WBGene00006945,History: Renamed on 2010-01-29
WBGene00004143,1.563153881,1.5e-08,WBGene00004143,WBGene00004143,History: N.A.
WBGene00022388,1.563037012,0.000227953,WBGene00022388,WBGene00022388,History: N.A.
WBGene00201282,1.562550589,0.000623683,WBGene00201282,WBGene00201282,History: N.A.
WBGene00014367,1.560488738,0.000677427,WBGene00014367,WBGene00014367,History: N.A.
WBGene00000156,1.560229686,7.33e-07,WBGene00000156,WBGene00000156,History: N.A.
WBGene00008565,1.560189649,0.000355598,WBGene00008565,WBGene00008565,History: Renamed on 2015-04-29; Renamed on 2017-01-05
WBGene00015641,1.55960869,0.000364212,WBGene00015641,WBGene00015641,History: N.A.
WBGene00003448,1.559430768,0.000168847,WBGene00003448,WBGene00003448,History: N.A.
WBGene00002005,1.55868981,8.62e-11,WBGene00002005,WBGene00002005,History: N.A.
WBGene00004835,1.557103729,0.000548316,WBGene00004835,WBGene00004835,History: N.A.
WBGene00004883,1.557020335,0.000298382,WBGene00004883,WBGene00004883,History: N.A.
WBGene00006823,1.556043471,9.86e-05,WBGene00006823,WBGene00006823,History: Renamed on 2008-01-09
WBGene00018632,1.555317764,0.000121325,WBGene00018632,WBGene00018632,"History: Split into F49D11.10(WBGene00045433). History of WBGene00018632: Split into ""WBGene00045433"" on 2007-05-23"
WBGene00012234,1.553373447,5.48e-08,WBGene00012234,WBGene00012234,History: N.A.
WBGene00008811,1.553241935,4.88e-07,WBGene00008811,WBGene00008811,History: N.A.
WBGene00010510,1.551579513,0.000433947,WBGene00010510,WBGene00010510,History: N.A.
WBGene00000894,1.551474365,0.000163256,WBGene00000894,WBGene00000894,History: N.A.
WBGene00017311,1.549435606,3.59e-08,WBGene00017311,WBGene00017311,History: N.A.
WBGene00004485,1.548186975,5.59e-08,WBGene00004485,WBGene00004485,History: N.A.
WBGene00008876,1.548053549,6.19e-05,WBGene00008876,WBGene00008876,History: N.A.
WBGene00002193,1.54729559,0.00011913,WBGene00002193,WBGene00002193,History: N.A.
WBGene00001867,1.546480975,3.19e-05,WBGene00001867,WBGene00001867,History: N.A.
WBGene00001938,1.546185097,8.8e-07,WBGene00001938,WBGene00001938,History: N.A.
WBGene00018846,1.544641511,8.62e-09,WBGene00018846,WBGene00018846,History: N.A.
WBGene00013644,1.543966143,1.74e-08,WBGene00013644,WBGene00013644,History: N.A.
WBGene00019259,1.54366195,5.83e-09,WBGene00019259,WBGene00019259,History: Renamed on 2022-10-03
WBGene00010755,1.543473881,0.000687956,WBGene00010755,WBGene00010755,History: N.A.
WBGene00010564,1.542954699,0.000453966,WBGene00010564,WBGene00010564,History: N.A.
WBGene00017274,1.542720452,1.81e-05,WBGene00017274,WBGene00017274,History: N.A.
WBGene00002240,1.542115555,1.22e-05,WBGene00002240,WBGene00002240,History: N.A.
WBGene00007488,1.541449579,0.002158484,WBGene00007488,WBGene00007488,History: N.A.
WBGene00017719,1.539864868,3.71e-05,WBGene00017719,WBGene00017719,History: N.A.
WBGene00001918,1.539828658,4.7e-05,WBGene00001918,WBGene00001918,History: N.A.
WBGene00015146,1.538115137,0.000213112,WBGene00015146,WBGene00015146,History: N.A.
WBGene00013538,1.536554022,3.45e-06,WBGene00013538,WBGene00013538,History: Renamed on 2018-05-24
WBGene00017119,1.533226494,6.83e-09,WBGene00017119,WBGene00017119,History: Renamed on 2017-01-05
WBGene00014029,1.531531528,0.000171029,WBGene00014029,WBGene00014029,History: N.A.
WBGene00012576,1.531468364,2.93e-08,WBGene00012576,WBGene00012576,History: N.A.
WBGene00021329,1.528490588,2.53e-06,WBGene00021329,WBGene00021329,History: N.A.
WBGene00004494,1.527413402,1.07e-07,WBGene00004494,WBGene00004494,History: N.A.
WBGene00001489,1.527411437,4.09e-05,WBGene00001489,WBGene00001489,History: N.A.
WBGene00010195,1.52740164,0.000157267,WBGene00010195,WBGene00010195,History: N.A.
WBGene00018610,1.527185611,0.000223817,WBGene00018610,WBGene00018610,History: N.A.
WBGene00018137,1.525653849,1.97e-06,WBGene00018137,WBGene00018137,History: N.A.
WBGene00013734,1.524801074,0.000810142,WBGene00013734,WBGene00013734,History: N.A.
WBGene00022115,1.521116418,0.000178819,WBGene00022115,WBGene00022115,History: N.A.
WBGene00009688,1.520800751,3.95e-06,WBGene00009688,WBGene00009688,History: N.A.
WBGene00008580,1.520315585,2.41e-07,WBGene00008580,WBGene00008580,History: N.A.
WBGene00010161,1.51773101,2.87e-05,WBGene00010161,WBGene00010161,History: N.A.
WBGene00008229,1.516529331,0.001152888,WBGene00008229,WBGene00008229,History: N.A.
WBGene00006815,1.516424204,8.19e-10,WBGene00006815,WBGene00006815,History: N.A.
WBGene00008274,1.514440276,1.38e-06,WBGene00008274,WBGene00008274,History: Renamed on 2020-01-28
WBGene00009435,1.513074277,9.11e-06,WBGene00009435,WBGene00009435,History: N.A.
WBGene00010496,1.512850203,0.000164886,WBGene00010496,WBGene00010496,History: Renamed on 2005-03-17
WBGene00010293,1.5120454,0.00049636,WBGene00010293,WBGene00010293,History: N.A.
WBGene00011487,1.511897567,1.56e-05,WBGene00011487,WBGene00011487,History: N.A.
WBGene00017373,1.511135354,3.35e-05,WBGene00017373,WBGene00017373,History: N.A.
WBGene00000192,1.510808991,2.3e-05,WBGene00000192,WBGene00000192,History: N.A.
WBGene00006626,1.510460932,9.4e-10,WBGene00006626,WBGene00006626,History: N.A.
WBGene00010094,1.510156553,0.000222984,WBGene00010094,WBGene00010094,History: N.A.
WBGene00016496,1.508908031,3.87e-07,WBGene00016496,WBGene00016496,"History: Split into C37C3.18(WBGene00303000). History of WBGene00016496: Renamed on 2005-03-17; Split into ""WBGene00303000"" on 2018-03-06"
WBGene00012732,1.508900873,0.000145797,WBGene00012732,WBGene00012732,History: N.A.
WBGene00022888,1.508749551,0.000425372,WBGene00022888,WBGene00022888,History: N.A.
WBGene00020113,1.508569997,3.53e-05,WBGene00020113,WBGene00020113,History: N.A.
WBGene00001934,1.508080116,2.35e-07,WBGene00001934,WBGene00001934,History: N.A.
WBGene00014549,1.507670811,2.46e-05,WBGene00014549,WBGene00014549,History: N.A.
WBGene00006868,1.507354791,5.66e-05,WBGene00006868,WBGene00006868,History: N.A.
WBGene00017955,1.50678169,0.000192087,WBGene00017955,WBGene00017955,History: N.A.
WBGene00003594,1.506416794,0.001813518,WBGene00003594,WBGene00003594,History: N.A.
WBGene00007534,1.505607127,1.29e-05,WBGene00007534,WBGene00007534,History: Renamed on 2017-12-07
WBGene00010639,1.505467375,0.001905558,WBGene00010639,WBGene00010639,"History: Split into K07F5.22(WBGene00303023). History of WBGene00010639: Split into ""WBGene00303023"" on 2018-03-06"
WBGene00001912,1.505265789,0.000232535,WBGene00001912,WBGene00001912,History: N.A.
WBGene00021109,1.504601772,0.00164191,WBGene00021109,WBGene00021109,History: N.A.
WBGene00009264,1.502828195,0.000142556,WBGene00009264,WBGene00009264,History: Renamed on 2023-07-10
WBGene00016507,1.502373412,0.001785483,WBGene00016507,WBGene00016507,History: Renamed on 2015-07-17
WBGene00011114,1.502067869,0.000282293,WBGene00011114,WBGene00011114,History: N.A.
WBGene00004449,1.500648873,1.64e-06,WBGene00004449,WBGene00004449,History: N.A.
WBGene00017003,1.499878232,2.27e-05,WBGene00017003,WBGene00017003,History: N.A.
WBGene00003445,1.499733833,0.000444338,WBGene00003445,WBGene00003445,History: N.A.
WBGene00002583,1.498782942,2.52e-08,WBGene00002583,WBGene00002583,History: Renamed on 2014-09-04; Renamed on 2014-10-09; Renamed on 2015-01-08; Renamed on 2015-03-05; Renamed on 2015-03-10
WBGene00012595,1.498336079,0.000201456,WBGene00012595,WBGene00012595,History: N.A.
WBGene00013002,1.498165426,0.00112451,WBGene00013002,WBGene00013002,History: N.A.
WBGene00001632,1.498124649,2.09e-05,WBGene00001632,WBGene00001632,History: N.A.
WBGene00018932,1.495058945,0.000687956,WBGene00018932,WBGene00018932,History: N.A.
WBGene00004767,1.493439829,9.79e-06,WBGene00004767,WBGene00004767,History: N.A.
WBGene00015074,1.492636096,0.000134722,WBGene00015074,WBGene00015074,History: N.A.
WBGene00009309,1.492229153,0.000785426,WBGene00009309,WBGene00009309,History: N.A.
WBGene00007093,1.49050019,7.22e-06,WBGene00007093,WBGene00007093,History: N.A.
WBGene00018964,1.4904669,1.38e-05,WBGene00018964,WBGene00018964,History: N.A.
WBGene00016493,1.487969103,3.39e-06,WBGene00016493,WBGene00016493,History: N.A.
WBGene00010850,1.487825931,5.49e-05,WBGene00010850,WBGene00010850,History: N.A.
WBGene00011308,1.48721928,3.22e-05,WBGene00011308,WBGene00011308,History: N.A.
WBGene00014542,1.485183027,7.69e-05,WBGene00014542,WBGene00014542,History: N.A.
WBGene00020169,1.485051792,0.000711511,WBGene00020169,WBGene00020169,History: N.A.
WBGene00007463,1.484209377,6.97e-08,WBGene00007463,WBGene00007463,History: N.A.
WBGene00021350,1.483894819,8.48e-07,WBGene00021350,WBGene00021350,History: N.A.
WBGene00003438,1.483148189,0.000450709,WBGene00003438,WBGene00003438,History: N.A.
WBGene00016020,1.482709008,1.2e-05,WBGene00016020,WBGene00016020,History: N.A.
WBGene00021238,1.482033303,0.001481489,WBGene00021238,WBGene00021238,History: N.A.
WBGene00011776,1.480770209,0.001698781,WBGene00011776,WBGene00011776,History: Renamed on 2018-12-11
WBGene00022754,1.479494296,9.54e-07,WBGene00022754,WBGene00022754,History: N.A.
WBGene00000767,1.479099433,4.79e-05,WBGene00000767,WBGene00000767,History: N.A.
WBGene00009992,1.477524634,0.000202473,WBGene00009992,WBGene00009992,History: N.A.
WBGene00007434,1.477391661,2.59e-05,WBGene00007434,WBGene00007434,History: N.A.
WBGene00012395,1.476579316,2.25e-05,WBGene00012395,WBGene00012395,History: N.A.
WBGene00018135,1.476299301,5.05e-06,WBGene00018135,WBGene00018135,History: N.A.
WBGene00235281,1.475079971,7.5e-05,WBGene00235281,WBGene00235281,History: N.A.
WBGene00016676,1.473538803,0.000806785,WBGene00016676,WBGene00016676,History: N.A.
WBGene00015540,1.471978841,3.65e-07,WBGene00015540,WBGene00015540,History: N.A.
WBGene00019842,1.470178668,8.07e-06,WBGene00019842,WBGene00019842,History: N.A.
WBGene00022310,1.468279939,0.000308314,WBGene00022310,WBGene00022310,History: N.A.
WBGene00019628,1.466549549,5.78e-06,WBGene00019628,WBGene00019628,History: N.A.
WBGene00016583,1.466445543,9.7e-06,WBGene00016583,WBGene00016583,History: N.A.
WBGene00000915,1.465034765,5.65e-09,WBGene00000915,WBGene00000915,History: Renamed on 2017-08-01
WBGene00011050,1.464393971,4.53e-05,WBGene00011050,WBGene00011050,History: N.A.
WBGene00044440,1.463012652,0.003292899,WBGene00044440,WBGene00044440,History: N.A.
WBGene00017387,1.462722098,4.23e-05,WBGene00017387,WBGene00017387,History: N.A.
WBGene00004901,1.462577725,0.001475829,WBGene00004901,WBGene00004901,History: N.A.
WBGene00021839,1.462252614,0.002086756,WBGene00021839,WBGene00021839,History: Renamed on 2023-01-16
WBGene00014965,1.461763153,0.002362524,WBGene00014965,WBGene00014965,History: N.A.
WBGene00000419,1.461356455,2.75e-06,WBGene00000419,WBGene00000419,History: N.A.
WBGene00022717,1.461266709,0.000144907,WBGene00022717,WBGene00022717,History: Renamed on 2014-08-08
WBGene00004833,1.460146897,6.53e-05,WBGene00004833,WBGene00004833,History: N.A.
WBGene00018778,1.459910613,3.14e-09,WBGene00018778,WBGene00018778,History: N.A.
WBGene00014801,1.459272276,6.69e-08,WBGene00014801,WBGene00014801,History: N.A.
WBGene00009656,1.459065628,5.66e-06,WBGene00009656,WBGene00009656,History: N.A.
WBGene00020904,1.457651024,0.001803889,WBGene00020904,WBGene00020904,History: N.A.
WBGene00012701,1.457234248,0.000106396,WBGene00012701,WBGene00012701,History: N.A.
WBGene00009594,1.456865534,3.39e-05,WBGene00009594,WBGene00009594,History: N.A.
WBGene00015326,1.456408921,0.000470879,WBGene00015326,WBGene00015326,History: N.A.
WBGene00020628,1.455411493,6.44e-08,WBGene00020628,WBGene00020628,History: N.A.
WBGene00021923,1.455030766,0.001244167,WBGene00021923,WBGene00021923,History: N.A.
WBGene00020949,1.454612576,0.000749998,WBGene00020949,WBGene00020949,History: N.A.
WBGene00020022,1.45282805,4.37e-06,WBGene00020022,WBGene00020022,History: N.A.
WBGene00000567,1.451388822,1.47e-06,WBGene00000567,WBGene00000567,History: N.A.
WBGene00006053,1.450482204,0.000709437,WBGene00006053,WBGene00006053,History: N.A.
WBGene00021000,1.450240217,0.000262677,WBGene00021000,WBGene00021000,History: N.A.
WBGene00011279,1.449666647,0.001152888,WBGene00011279,WBGene00011279,History: N.A.
WBGene00016378,1.449222247,0.000468407,WBGene00016378,WBGene00016378,History: N.A.
WBGene00020553,1.449210572,6.02e-05,WBGene00020553,WBGene00020553,History: N.A.
WBGene00000110,1.449011976,3.11e-05,WBGene00000110,WBGene00000110,History: N.A.
WBGene00001582,1.447841676,0.00022,WBGene00001582,WBGene00001582,History: N.A.
WBGene00000770,1.44756799,1.29e-06,WBGene00000770,WBGene00000770,History: N.A.
WBGene00007448,1.445744092,0.00096803,WBGene00007448,WBGene00007448,History: N.A.
WBGene00044300,1.443947096,0.000368074,WBGene00044300,WBGene00044300,History: N.A.
WBGene00006720,1.443575149,0.000118713,WBGene00006720,WBGene00006720,History: N.A.
WBGene00012208,1.443209579,0.000883619,WBGene00012208,WBGene00012208,History: N.A.
WBGene00195063,1.442943225,0.000989034,WBGene00195063,WBGene00195063,History: N.A.
WBGene00002055,1.441132547,0.000166157,WBGene00002055,WBGene00002055,History: N.A.
WBGene00002223,1.440993647,5.79e-08,WBGene00002223,WBGene00002223,"History: Split into T01G1.4(WBGene00044025). History of WBGene00002223: Split into ""WBGene00044025"" on 2004-12-14"
WBGene00008205,1.439887588,1.83e-09,WBGene00008205,WBGene00008205,History: Renamed on 2016-06-14
WBGene00019244,1.436980972,0.000582436,WBGene00019244,WBGene00019244,History: N.A.
WBGene00013682,1.434796697,2.42e-07,WBGene00013682,WBGene00013682,History: N.A.
WBGene00003916,1.433086711,3.59e-07,WBGene00003916,WBGene00003916,History: N.A.
WBGene00004798,1.432757399,0.00237132,WBGene00004798,WBGene00004798,History: N.A.
WBGene00001933,1.430660353,1.33e-05,WBGene00001933,WBGene00001933,History: N.A.
WBGene00016964,1.428862087,0.001760697,WBGene00016964,WBGene00016964,History: N.A.
WBGene00018395,1.428324546,4.51e-06,WBGene00018395,WBGene00018395,History: N.A.
WBGene00021636,1.428058177,0.004255909,WBGene00021636,WBGene00021636,History: N.A.
WBGene00008000,1.425772682,0.000367964,WBGene00008000,WBGene00008000,History: N.A.
WBGene00013325,1.425178601,1.9e-05,WBGene00013325,WBGene00013325,History: N.A.
WBGene00044478,1.424971704,9.34e-11,WBGene00044478,WBGene00044478,History: N.A.
WBGene00021930,1.424336425,4.27e-06,WBGene00021930,WBGene00021930,History: N.A.
WBGene00008136,1.423370568,4.25e-05,WBGene00008136,WBGene00008136,History: N.A.
WBGene00008430,1.423241877,5.15e-06,WBGene00008430,WBGene00008430,History: N.A.
WBGene00022371,1.423058566,0.000435609,WBGene00022371,WBGene00022371,History: N.A.
WBGene00012459,1.42231205,0.002709293,WBGene00012459,WBGene00012459,History: N.A.
WBGene00017372,1.421996406,9.03e-05,WBGene00017372,WBGene00017372,History: N.A.
WBGene00000150,1.421464352,0.000220623,WBGene00000150,WBGene00000150,History: Renamed on 2015-03-05
WBGene00044696,1.41964005,0.00132902,WBGene00044696,WBGene00044696,History: N.A.
WBGene00003463,1.419123518,7.31e-05,WBGene00003463,WBGene00003463,History: N.A.
WBGene00001137,1.418801422,1.23e-07,WBGene00001137,WBGene00001137,History: N.A.
WBGene00016212,1.417882472,0.000617077,WBGene00016212,WBGene00016212,History: N.A.
WBGene00021677,1.417815142,0.001026845,WBGene00021677,WBGene00021677,History: N.A.
WBGene00007305,1.417693534,0.000321835,WBGene00007305,WBGene00007305,History: N.A.
WBGene00016839,1.417507838,5.02e-05,WBGene00016839,WBGene00016839,History: N.A.
WBGene00013771,1.416236576,7.36e-07,WBGene00013771,WBGene00013771,History: N.A.
WBGene00016313,1.416007224,1.48e-05,WBGene00016313,WBGene00016313,History: Renamed on 2007-05-03
WBGene00010810,1.415456772,0.003955627,WBGene00010810,WBGene00010810,History: N.A.
WBGene00000236,1.415342315,9.9e-05,WBGene00000236,WBGene00000236,History: N.A.
WBGene00016163,1.414091239,1.64e-05,WBGene00016163,WBGene00016163,History: N.A.
WBGene00013001,1.41271696,7.84e-05,WBGene00013001,WBGene00013001,"History: Split into Y48E1B.17(WBGene00303002). History of WBGene00013001: Split into ""WBGene00303002"" on 2018-03-06"
WBGene00002979,1.41248936,2.2e-05,WBGene00002979,WBGene00002979,History: N.A.
WBGene00021316,1.412276184,1.91e-06,WBGene00021316,WBGene00021316,History: N.A.
WBGene00002227,1.411143708,1.78e-05,WBGene00002227,WBGene00002227,"History: Split into cisd-1(WBGene00044026). History of WBGene00002227: Split into ""WBGene00044026"" on 2004-12-14"
WBGene00013359,1.411139907,3.17e-05,WBGene00013359,WBGene00013359,History: N.A.
WBGene00003982,1.410854689,4.22e-05,WBGene00003982,WBGene00003982,History: N.A.
WBGene00001426,1.4092832,3.19e-06,WBGene00001426,WBGene00001426,History: N.A.
WBGene00004136,1.408148016,6.64e-08,WBGene00004136,WBGene00004136,"History: Split into K11D12.14(WBGene00303069). History of WBGene00004136: Split into ""WBGene00303069"" on 2018-03-02"
WBGene00018586,1.407730078,2.71e-06,WBGene00018586,WBGene00018586,History: N.A.
WBGene00011299,1.407341425,0.001514468,WBGene00011299,WBGene00011299,History: N.A.
WBGene00022729,1.405793194,6.17e-09,WBGene00022729,WBGene00022729,History: N.A.
WBGene00009119,1.405570259,4.14e-08,WBGene00009119,WBGene00009119,History: N.A.
WBGene00021843,1.404278941,0.000556528,WBGene00021843,WBGene00021843,History: N.A.
WBGene00021876,1.403266652,0.004569629,WBGene00021876,WBGene00021876,History: N.A.
WBGene00006439,1.402588225,4.98e-09,WBGene00006439,WBGene00006439,History: Renamed on 2008-06-04; Renamed on 2014-03-03
WBGene00021456,1.401276336,0.000873913,WBGene00021456,WBGene00021456,History: N.A.
WBGene00002783,1.401061094,7.09e-05,WBGene00002783,WBGene00002783,History: N.A.
WBGene00006833,1.400695629,0.000105833,WBGene00006833,WBGene00006833,History: Renamed on 2008-11-18
WBGene00008661,1.400611425,5.36e-05,WBGene00008661,WBGene00008661,History: N.A.
WBGene00003957,1.400304633,0.000290537,WBGene00003957,WBGene00003957,History: N.A.
WBGene00003119,1.400031325,1.05e-05,WBGene00003119,WBGene00003119,History: N.A.
WBGene00020516,1.399541005,0.002913775,WBGene00020516,WBGene00020516,History: N.A.
WBGene00009882,1.396673212,0.005043542,WBGene00009882,WBGene00009882,History: N.A.
WBGene00021427,1.395203133,1.93e-05,WBGene00021427,WBGene00021427,History: N.A.
WBGene00004128,1.394955985,2.67e-06,WBGene00004128,WBGene00004128,History: N.A.
WBGene00018872,1.389929957,0.000324278,WBGene00018872,WBGene00018872,History: N.A.
WBGene00011176,1.389354405,0.000368542,WBGene00011176,WBGene00011176,History: N.A.
WBGene00019504,1.387652979,0.002958327,WBGene00019504,WBGene00019504,History: N.A.
WBGene00001936,1.38660963,0.000396278,WBGene00001936,WBGene00001936,History: N.A.
WBGene00019556,1.385560587,0.000575917,WBGene00019556,WBGene00019556,History: N.A.
WBGene00014086,1.385074871,0.002414158,WBGene00014086,WBGene00014086,History: N.A.
WBGene00016980,1.38504452,9.22e-06,WBGene00016980,WBGene00016980,History: N.A.
WBGene00003093,1.383936023,3.99e-05,WBGene00003093,WBGene00003093,History: N.A.
WBGene00006803,1.383925852,4.76e-09,WBGene00006803,WBGene00006803,History: N.A.
WBGene00010459,1.383606948,0.000868088,WBGene00010459,WBGene00010459,History: N.A.
WBGene00000459,1.382832722,0.000231257,WBGene00000459,WBGene00000459,History: N.A.
WBGene00007514,1.382819267,8.28e-06,WBGene00007514,WBGene00007514,History: N.A.
WBGene00016623,1.382736742,0.005024663,WBGene00016623,WBGene00016623,History: N.A.
WBGene00019125,1.382501419,0.000138592,WBGene00019125,WBGene00019125,History: N.A.
WBGene00002249,1.382276021,0.000925066,WBGene00002249,WBGene00002249,History: N.A.
WBGene00020827,1.381739154,2.6e-06,WBGene00020827,WBGene00020827,History: N.A.
WBGene00021890,1.380365409,0.000787313,WBGene00021890,WBGene00021890,History: N.A.
WBGene00013816,1.379614746,0.003334976,WBGene00013816,WBGene00013816,History: N.A.
WBGene00019326,1.379435519,0.000404539,WBGene00019326,WBGene00019326,History: N.A.
WBGene00004971,1.379183091,0.000436232,WBGene00004971,WBGene00004971,History: N.A.
WBGene00011128,1.379111096,5.92e-07,WBGene00011128,WBGene00011128,History: N.A.
WBGene00009708,1.378746423,0.000879071,WBGene00009708,WBGene00009708,History: N.A.
WBGene00006510,1.377239083,8.57e-06,WBGene00006510,WBGene00006510,History: Renamed on 2011-04-20
WBGene00001838,1.376950488,0.001849171,WBGene00001838,WBGene00001838,History: N.A.
WBGene00011409,1.376895954,5.51e-05,WBGene00011409,WBGene00011409,History: N.A.
WBGene00010633,1.37614566,6.32e-06,WBGene00010633,WBGene00010633,History: N.A.
WBGene00011214,1.37610879,0.000193275,WBGene00011214,WBGene00011214,History: N.A.
WBGene00021078,1.375640977,9.59e-07,WBGene00021078,WBGene00021078,History: N.A.
WBGene00020683,1.375223019,1.64e-07,WBGene00020683,WBGene00020683,History: N.A.
WBGene00012781,1.372449566,1.13e-06,WBGene00012781,WBGene00012781,History: N.A.
WBGene00000200,1.3705605,0.003061673,WBGene00000200,WBGene00000200,History: N.A.
WBGene00003026,1.370102135,0.000582062,WBGene00003026,WBGene00003026,History: Renamed on 2005-08-24
WBGene00019778,1.369978605,0.000139847,WBGene00019778,WBGene00019778,History: N.A.
WBGene00022751,1.369688199,5.61e-06,WBGene00022751,WBGene00022751,History: N.A.
WBGene00196165,1.369566153,0.004457545,WBGene00196165,WBGene00196165,History: N.A.
WBGene00008120,1.369477457,0.003856512,WBGene00008120,WBGene00008120,History: N.A.
WBGene00012463,1.36917192,5.88e-06,WBGene00012463,WBGene00012463,History: N.A.
WBGene00003919,1.368619434,0.000573533,WBGene00003919,WBGene00003919,History: N.A.
WBGene00021800,1.368449816,0.000177068,WBGene00021800,WBGene00021800,History: Renamed on 2023-01-16
WBGene00004446,1.36817538,1.2e-06,WBGene00004446,WBGene00004446,History: N.A.
WBGene00022376,1.367503959,0.000931579,WBGene00022376,WBGene00022376,History: N.A.
WBGene00020372,1.367131421,0.001295755,WBGene00020372,WBGene00020372,History: N.A.
WBGene00020417,1.366519049,0.000949009,WBGene00020417,WBGene00020417,"History: Split into T10E9.14(WBGene00271694). History of WBGene00020417: Renamed on 2008-02-26; Renamed on 2015-03-02; Split into ""WBGene00271694"" on 2017-04-28; Renamed on 2023-01-16"
WBGene00017550,1.366306316,0.00017461,WBGene00017550,WBGene00017550,History: N.A.
WBGene00016011,1.365389626,0.003149958,WBGene00016011,WBGene00016011,History: N.A.
WBGene00017385,1.36488608,0.002303273,WBGene00017385,WBGene00017385,History: N.A.
WBGene00008411,1.364410244,0.000349343,WBGene00008411,WBGene00008411,History: N.A.
WBGene00017284,1.3644079,7.28e-05,WBGene00017284,WBGene00017284,History: N.A.
WBGene00006912,1.361324999,2.42e-05,WBGene00006912,WBGene00006912,History: N.A.
WBGene00014483,1.361182688,0.00203878,WBGene00014483,WBGene00014483,History: N.A.
WBGene00006529,1.361157078,1.8e-07,WBGene00006529,WBGene00006529,History: N.A.
WBGene00017245,1.361055824,0.000277678,WBGene00017245,WBGene00017245,History: N.A.
WBGene00021394,1.361019143,0.000388787,WBGene00021394,WBGene00021394,History: N.A.
WBGene00015713,1.360012145,6.37e-06,WBGene00015713,WBGene00015713,History: N.A.
WBGene00010265,1.359618235,7.8e-05,WBGene00010265,WBGene00010265,History: N.A.
WBGene00012803,1.358205866,0.00029201,WBGene00012803,WBGene00012803,History: N.A.
WBGene00019812,1.357577799,0.001532504,WBGene00019812,WBGene00019812,History: N.A.
WBGene00014550,1.357246762,0.001099035,WBGene00014550,WBGene00014550,History: N.A.
WBGene00013880,1.357076366,0.001972855,WBGene00013880,WBGene00013880,History: N.A.
WBGene00013011,1.356946198,0.000809023,WBGene00013011,WBGene00013011,History: N.A.
WBGene00020840,1.356633907,6.45e-05,WBGene00020840,WBGene00020840,History: N.A.
WBGene00017045,1.355317832,0.001738755,WBGene00017045,WBGene00017045,History: Renamed on 2010-05-28
WBGene00010713,1.354254071,8.9e-08,WBGene00010713,WBGene00010713,History: N.A.
WBGene00020696,1.353603414,2.31e-05,WBGene00020696,WBGene00020696,History: N.A.
WBGene00018548,1.353363006,0.000137297,WBGene00018548,WBGene00018548,History: N.A.
WBGene00019884,1.352687457,2.55e-05,WBGene00019884,WBGene00019884,History: N.A.
WBGene00016321,1.352129813,0.005355118,WBGene00016321,WBGene00016321,History: N.A.
WBGene00010731,1.351687587,7.64e-05,WBGene00010731,WBGene00010731,History: N.A.
WBGene00019001,1.350962329,2.75e-05,WBGene00019001,WBGene00019001,History: N.A.
WBGene00010682,1.349765759,0.000822536,WBGene00010682,WBGene00010682,"History: Split into K08F8.15(WBGene00303068). History of WBGene00010682: Split into ""WBGene00303068"" on 2018-03-02"
WBGene00000102,1.348435232,0.000206604,WBGene00000102,WBGene00000102,History: N.A.
WBGene00012911,1.347475701,0.003697286,WBGene00012911,WBGene00012911,History: N.A.
WBGene00017165,1.347238601,0.006595932,WBGene00017165,WBGene00017165,History: N.A.
WBGene00013740,1.347137209,0.001131861,WBGene00013740,WBGene00013740,History: N.A.
WBGene00016588,1.347013844,0.000563989,WBGene00016588,WBGene00016588,"History: Split into C42C1.19(WBGene00302978). History of WBGene00016588: Split into ""WBGene00302978"" on 2018-03-06"
WBGene00044167,1.346813121,7.11e-10,WBGene00044167,WBGene00044167,History: N.A.
