# Note: The workbook which this sheet was a part of contained links which did not update.
gene,OP50_N2_1,OP50_N2_1(rpm),OP50_N2_2,OP50_N2_2(rpm),OP50_hj41_1,OP50_hj41_1(rpm),OP50_hj41_2,OP50_hj41_2(rpm),average of OP50_N2,average of OP50_hj41,average rpm of OP50_N2,average rpm of OP50_hj41,Input,Suggested Match,History
K08H10.1,124,4.48215495069919,103,3.69980553750254,155,4.57012558439744,117,4.48590683354291,113.5,136.0,4.09098024410086,4.52801620897018,K08H10.1,WBGene00002263,Sequence name for WBGene00002263(lea-1). History: N.A.
ZK856.1,794,28.7002502488319,869,31.2148641950457,1077,31.7550016412648,902,34.5836578107325,831.5,989.5,29.9575572219388,33.1693297259987,ZK856.1,WBGene00000840,Sequence name for WBGene00000840(cul-5). History: N.A.
ZK856.8,507,18.3262303226168,533,19.1455956455229,675,19.9021598030211,527,20.2057512929668,520.0,601.0,18.7359129840698,20.0539555479939,ZK856.8,WBGene00014109,Sequence name for WBGene00014109(chpf-1). History: N.A.
ZK856.12,1647,59.5331387403352,1877,67.4226698436142,2198,64.8073292548746,1948,74.6884317242871,1762.0,2073.0,63.4779042919747,69.7478804895809,ZK856.12,WBGene00014113,Sequence name for WBGene00014113(hpo-40). History: N.A.
C12D8.10,330,11.9283155946027,322,11.5663823599594,407,12.000265244192,323,12.3841701473022,326.0,365.0,11.747348977281,12.1922176957471,C12D8.10,WBGene00000102,Sequence name for WBGene00000102(akt-1). History: N.A.
K07C5.3,1071,38.7128060661196,1159,41.6317924074315,1316,38.8018404455937,1023,39.222928980465,1115.0,1169.5,40.1722992367755,39.0123847130293,K07C5.3,WBGene00010626,Public name for WBGene00010626. History: N.A.
K07C5.4,1174,42.4358863880713,1376,49.426528345665,1969,58.0553372624423,1621,62.1508972407954,1275.0,1795.0,45.9312073668682,60.1031172516188,K07C5.4,WBGene00010627,Sequence name for WBGene00010627(nol-56). History: N.A.
K07C5.6,846,30.5798636152541,892,32.0410343636142,972,28.6591101163504,794,30.442820733616,869.0,883.0,31.3104489894342,29.5509654249832,K07C5.6,WBGene00010629,Sequence name for WBGene00010629(sluh-7). History: N.A.
C35A5.8,1316,47.5686767348398,1409,50.6119029353503,1634,48.1779690639059,1378,52.8340138172832,1362.5,1506.0,49.090289835095,50.5059914405945,C35A5.8,WBGene00007952,Public name for WBGene00007952. History: N.A.
F25D1.1,495,17.892473391904,481,17.2777326557157,559,16.4819367850204,516,19.7839993684457,488.0,537.5,17.5851030238099,18.132968076733,F25D1.1,WBGene00006460,Sequence name for WBGene00006460(ppm-1.A). History: Renamed on 2011-06-10; Renamed on 2018-05-24
ZC302.1,533,19.266037005828,601,21.5881857091168,569,16.776783596917,547,20.9725729739143,567.0,558.0,20.4271113574724,18.8746782854157,ZC302.1,WBGene00003405,Sequence name for WBGene00003405(mre-11). History: N.A.
C29A12.1,460,16.6273490106583,486,17.4573348662741,559,16.4819367850204,467,17.9052862501243,473.0,513.0,17.0423419384662,17.1936115175724,C29A12.1,WBGene00007797,Public name for WBGene00007797. History: N.A.
F17C11.8,430,15.5429566838762,487,17.4932553083858,569,16.776783596917,470,18.0203095022664,458.5,519.5,16.518105996131,17.3985465495917,F17C11.8,WBGene00008919,Sequence name for WBGene00008919(vps-36). History: N.A.
C55A6.2,677,24.4711201743819,683,24.5336619622741,880,25.9465194469016,732,28.0656735226787,680.0,806.0,24.502391068328,27.0060964847902,C55A6.2,WBGene00008331,Sequence name for WBGene00008331(ttll-5). History: N.A.
F35B12.5,560,20.2419900999318,571,20.5105724457665,745,21.9660874862974,583,22.3528519996198,565.5,664.0,20.3762812728492,22.1594697429586,F35B12.5,WBGene00009385,Sequence name for WBGene00009385(sas-5). History: N.A.
R07B7.1,300,10.8439232678206,433,15.5535514343553,514,15.1551261314857,299,11.4639841301652,366.5,406.5,13.198737351088,13.3095551308255,R07B7.1,WBGene00000533,Sequence name for WBGene00000533(clh-6). History: Renamed on 2017-02-17
ZK863.4,695,25.1217555704511,804,28.8800354577868,905,26.6836364766431,742,28.4490843631525,749.5,823.5,27.000895514119,27.5663604198978,ZK863.4,WBGene00014124,Sequence name for WBGene00014124(usip-1). History: N.A.
T04H1.2,520,18.7961336642224,541,19.4329591824163,672,19.8137057594521,614,23.5414256050884,530.5,643.0,19.1145464233193,21.6775656822703,T04H1.2,WBGene00011449,"Public name for WBGene00011449. History: Split into T04H1.13(WBGene00303076). History of WBGene00011449: Split into ""WBGene00303076"" on 2018-03-02"
K01D12.6,601,21.723992946534,671,24.102616656934,676,19.9316444842108,609,23.3497201848516,636.0,642.5,22.913304801734,21.6406823345312,K01D12.6,WBGene00010465,"Sequence name for WBGene00010465(miga-1). History: Split into ""WBGene00303067"" on 2018-03-02"
W04D2.6,534,19.3021834167207,583,20.9416177511066,681,20.0790678901591,490,18.7871311832139,558.5,585.5,20.1219005839136,19.4330995366865,W04D2.6,WBGene00012245,Sequence name for WBGene00012245(rbm-25). History: N.A.
C14C10.3,561,20.2781365108245,643,23.0968442778071,586,17.2780231771413,551,21.1259373101038,602.0,568.5,21.6874903943158,19.2019802436225,C14C10.3,WBGene00007586,"Sequence name for WBGene00007586(ril-2). History: Split into C14C10.10(WBGene00303041). History of WBGene00007586: Split into ""WBGene00303041"" on 2018-03-02"
T09E8.2,1155,41.7491045811094,1195,42.9249283234518,1494,44.0501136973534,1164,44.6290218311449,1175.0,1329.0,42.3370164522806,44.3395677642491,T09E8.2,WBGene00001874,Sequence name for WBGene00001874(him-17). History: N.A.
Y2H9A.1,1923,69.5095481467301,2168,77.8755184981117,2509,73.9770651048592,2127,81.5514857687673,2045.5,2318.0,73.6925333224209,77.7642754368132,Y2H9A.1,WBGene00003222,Sequence name for WBGene00003222(mes-4). History: N.A.
F58G11.5,640,23.1337029713506,682,24.4977415201624,831,24.5017700686082,715,27.4138750938734,661.0,773.0,23.8157222457565,25.9578225812408,F58G11.5,WBGene00006442,Sequence name for WBGene00006442(tag-65). History: N.A.
F55B12.3,459,16.5912025997655,575,20.6542542142132,541,15.9512125236065,529,20.2824334610615,517.0,535.0,18.6227284069894,18.116822992334,F55B12.3,WBGene00004767,Sequence name for WBGene00004767(sel-10). History: N.A.
F58E10.3,1428,51.6170747548261,1793,64.4053527062335,2294,67.6378586490821,1992,76.3754394223716,1610.5,2143.0,58.0112137305298,72.0066490357269,F58E10.3,WBGene00010260,Sequence name for WBGene00010260(ddx-17). History: N.A.
F23B12.5,751,27.1459545804443,872,31.3226255213807,1020,30.0743748134541,830,31.8230997593215,811.5,925.0,29.2342900509125,30.9487372863878,F23B12.5,WBGene00009082,Sequence name for WBGene00009082(dlat-1). History: N.A.
F08H9.1,1047,37.8452922046939,1203,43.2122918603452,1419,41.8387626081288,1241,47.5812853027928,1125.0,1330.0,40.5287920325196,44.7100239554608,F08H9.1,WBGene00000592,Sequence name for WBGene00000592(coh-3). History: N.A.
C53A5.2,423,15.2899318076271,480,17.2418122136041,592,17.4549312642792,458,17.5602164936979,451.5,525.0,16.2658720106156,17.5075738789886,C53A5.2,WBGene00008263,"Public name for WBGene00008263. History: Split into C53A5.16(WBGene00194706), C53A5.17(WBGene00194707). History of WBGene00008263: Split into ""WBGene00194706"" on 2009-08-04; Split into ""WBGene00194707"" on 2009-08-04"
T01C3.7,941,34.013772650064,1176,42.24243992333,1740,51.30334527001,1448,55.5178897005995,1058.5,1594.0,38.128106286697,53.4106174853047,T01C3.7,WBGene00001423,Sequence name for WBGene00001423(fib-1). History: N.A.
T01C3.9,723,26.1338550754477,789,28.3412288261117,942,27.7745696806606,758,29.0625417079105,756.0,850.0,27.2375419507797,28.4185556942855,T01C3.9,WBGene00011324,Sequence name for WBGene00011324(hrde-2). History: Renamed on 2019-05-20
F28F8.9,177,6.39791472801416,200,7.18408842233503,200,5.89693623793218,214,8.20499198613832,188.5,207.0,6.7910015751746,7.05096411203525,F28F8.9,WBGene00044188,Public name for WBGene00044188. History: N.A.
Y32B12B.4,1851,66.9070065624532,2109,75.7562124135229,2289,67.4904352431338,1852,71.0076876557391,1980.0,2070.5,71.331609487988,69.2490614494364,Y32B12B.4,WBGene00012524,Public name for WBGene00012524. History: N.A.
Y59A8A.1,535,19.3383298276134,574,20.6183337721015,686,20.2264912961074,581,22.2761698315251,554.5,633.5,19.9783317998575,21.2513305638162,Y59A8A.1,WBGene00000813,Sequence name for WBGene00000813(csn-1). History: N.A.
Y39B6A.3,376,13.5910504956685,375,13.4701657918782,505,14.8897640007787,350,13.4193794165814,375.5,427.5,13.5306081437733,14.1545717086801,Y39B6A.3,WBGene00012666,Public name for WBGene00012666. History: N.A.
C39D10.7,16,0.578342574283766,15,0.538806631675127,18,0.530724261413896,24,0.920186017137008,15.5,21.0,0.558574602979447,0.725455139275452,C39D10.7,WBGene00016534,Public name for WBGene00016534. History: N.A.
F21G4.2,1434,51.8339532201825,1860,66.8120223277158,2062,60.7974126130808,1751,67.1352381669542,1647.0,1906.5,59.3229877739492,63.9663253900175,F21G4.2,WBGene00003410,Sequence name for WBGene00003410(mrp-4). History: N.A.
F16B12.6,779,28.1580540854409,808,29.0237172262335,812,23.9415611260046,637,24.4232705381781,793.5,724.5,28.5908856558372,24.1824158320914,F16B12.6,WBGene00008882,Public name for WBGene00008882. History: N.A.
C06G1.4,99,3.5784946783808,112,4.02308951650762,191,5.63157410722523,154,5.9045269432958,105.5,172.5,3.80079209744421,5.76805052526051,C06G1.4,WBGene00015547,Sequence name for WBGene00015547(ain-1). History: N.A.
