Unnamed: 0,1: adareri,2: adareri,3: double,4: double,average double,average triple,tripl/double,fold change,Pvalue,gene name,seq name,Input,Suggested Match,History
WBGene00171020,11.18648287,6.264410087,22.22901698,108.7560838,65.49255038,8.72544648,0.133228076,0.133228076,0.009595671,21ur-7728,Y116A8B.69,WBGene00171020,WBGene00171020,History: N.A.
WBGene00004317,176.0399147,410.9453017,67.57621162,61.08218403,64.32919783,293.4926082,4.562354547,4.562354547,0.00965577,rbg-1,F20D1.6,WBGene00004317,WBGene00004317,History: N.A.
WBGene00021607,166.0309563,305.7032123,452.5827857,1954.629889,1203.606337,235.8670843,0.195966968,0.195966968,0.00971722,0,Y46H3C.7,WBGene00021607,WBGene00021607,History: N.A.
WBGene00172301,2.355049026,0,3.556642717,58.1025653,30.82960401,1.177524513,0.038194604,0.038194604,0.009867807,21ur-11145,Y105C5A.1072,WBGene00172301,WBGene00172301,History: N.A.
WBGene00009137,153.6669489,259.3465776,45.34719464,47.67389973,46.51054719,206.5067633,4.439998576,4.439998576,0.009876748,bath-39,F25H9.4,WBGene00009137,WBGene00009137,History: N.A.
WBGene00007271,45.923456,36.33357851,119.147531,268.165686,193.6566085,41.12851726,0.212378589,0.212378589,0.009900848,0,C03C10.5,WBGene00007271,WBGene00007271,"History: Split into ""WBGene00185075"" on 2009-03-06"
WBGene00010755,133.06027,254.3350495,55.12796211,22.3471405,38.73755131,193.6976598,5.000255649,5.000255649,0.00991694,vglu-2,K10G9.1,WBGene00010755,WBGene00010755,History: N.A.
WBGene00021237,282.0171208,686.5793456,130.7066198,83.42932454,107.0679722,484.2982332,4.523278281,4.523278281,0.009978437,crtc-1,Y20F4.2,WBGene00021237,WBGene00021237,History: N.A.
WBGene00015577,144.2467528,286.909982,123.5933344,3346.111838,1734.852586,215.5783674,0.124263219,0.124263219,0.010114869,ugt-64,C07G3.9,WBGene00015577,WBGene00015577,History: N.A.
WBGene00009367,432.1514962,511.1758631,120.9258524,116.2051306,118.5654915,471.6636797,3.978085645,3.978085645,0.010175386,0,F33H2.3,WBGene00009367,WBGene00009367,History: N.A.
WBGene00017419,442.1604546,1067.455479,173.3863325,177.2873146,175.3368235,754.8079667,4.304902709,4.304902709,0.010197006,0,F13B9.1,WBGene00017419,WBGene00017419,History: N.A.
WBGene00015218,50.0447918,98.97767938,7.113285434,17.8777124,12.49549892,74.51123559,5.96304606,5.96304606,0.010204255,0,B0507.1,WBGene00015218,WBGene00015218,History: N.A.
WBGene00019819,126.5838851,265.6109877,144.9331907,2757.637138,1451.285164,196.0974364,0.135119852,0.135119852,0.010236693,0,R02D3.1,WBGene00019819,WBGene00019819,History: N.A.
WBGene00194981,78.30538011,136.5641399,180.4996179,981.7843727,581.1419953,107.43476,0.184868347,0.184868347,0.010265132,0,Y49E10.30,WBGene00194981,WBGene00194981,History: N.A.
WBGene00012671,201.945454,542.4979136,99.58599607,59.59237467,79.58918537,372.2216838,4.676787205,4.676787205,0.010425912,0,Y39B6A.9,WBGene00012671,WBGene00012671,History: N.A.
WBGene00002182,48.86726729,115.2651456,49.79299804,1294.64434,672.2186689,82.06620645,0.122082605,0.122082605,0.010434473,kap-1,F08F8.3,WBGene00002182,WBGene00002182,History: N.A.
WBGene00001559,218.4307972,1038.639192,154.7139582,84.9191339,119.816546,628.5349948,5.24581133,5.24581133,0.010444546,gei-1,F45H7.2,WBGene00001559,WBGene00001559,History: N.A.
WBGene00021639,391.5269006,385.8876614,59.57376551,123.6541774,91.61397147,388.707281,4.242882114,4.242882114,0.010588481,0,Y47G6A.13,WBGene00021639,WBGene00021639,History: N.A.
WBGene00009716,4.121335795,6.264410087,41.79055192,32.77580607,37.283179,5.192872941,0.139281925,0.139281925,0.010672555,0,F44G4.7,WBGene00009716,WBGene00009716,History: N.A.
WBGene00015593,17.07410544,109.0007355,7.113285434,8.9388562,8.026070817,63.03742048,7.854082267,7.854082267,0.010718148,0,C08E3.1,WBGene00015593,WBGene00015593,History: N.A.
WBGene00007649,0.588762256,2.505764035,1.778321358,68.53123087,35.15477611,1.547263146,0.044012886,0.044012886,0.010719644,0,C17G1.2,WBGene00007649,WBGene00007649,History: N.A.
WBGene00198123,7.653909334,5.01152807,8.002446113,116.2051306,62.10378836,6.332718702,0.101969926,0.101969926,0.010851139,0,Y41E3.458,WBGene00198123,WBGene00198123,History: N.A.
WBGene00006555,19.42915446,22.55187631,31.12062377,241.3491174,136.2348706,20.99051539,0.154075937,0.154075937,0.010855551,tbx-36,ZK829.5,WBGene00006555,WBGene00006555,History: N.A.
WBGene00195254,54.75488985,98.97767938,244.5191868,418.636432,331.5778094,76.86628461,0.231819749,0.231819749,0.010963127,0,H16D19.6,WBGene00195254,WBGene00195254,History: N.A.
WBGene00008253,2.355049026,1.252882017,44.45803396,7.449046834,25.9535404,1.803965522,0.069507493,0.069507493,0.01100776,0,C51E3.8,WBGene00008253,WBGene00008253,History: N.A.
WBGene00174940,18.84039221,42.59798859,23.11817766,467.8001411,245.4591594,30.7191904,0.125149905,0.125149905,0.011021458,21ur-13985,C41C4.13,WBGene00174940,WBGene00174940,History: N.A.
WBGene00000463,111.2760665,207.9784149,99.58599607,2303.245281,1201.415638,159.6272407,0.132865959,0.132865959,0.011129047,ceh-43,C28A5.4,WBGene00000463,WBGene00000463,History: Renamed on 2013-07-26
WBGene00015478,121.8737871,209.2312969,138.709066,2078.284067,1108.496566,165.552542,0.149348719,0.149348719,0.011308917,mapk-15,C05D10.2,WBGene00015478,WBGene00015478,History: Renamed on 2018-05-24
WBGene00002260,17.66286769,28.8162864,2.667482038,0,1.333741019,23.23957705,17.42435504,17.42435504,0.011346514,lbp-8,T22G5.6,WBGene00002260,WBGene00002260,History: N.A.
WBGene00045953,0,0,1.778321358,38.73504353,20.25668245,0,0,0,0.011402375,21ur-2023,Y67A10A.28,WBGene00045953,WBGene00045953,History: N.A.
WBGene00016172,152.4894244,439.7615881,92.47271064,5667.234831,2879.853771,296.1255063,0.102826577,0.102826577,0.011445802,0,C27H5.2,WBGene00016172,WBGene00016172,History: N.A.
WBGene00018096,2.355049026,5.01152807,3.556642717,92.36818074,47.96241173,3.683288548,0.076795316,0.076795316,0.01150646,clec-207,F36F12.5,WBGene00018096,WBGene00018096,History: N.A.
WBGene00000207,459.23456,848.2011258,147.6006728,177.2873146,162.4439937,653.7178429,4.024266014,4.024266014,0.011643098,asb-2,F02E8.1,WBGene00000207,WBGene00000207,History: N.A.
WBGene00020560,342.070871,1076.225653,202.7286349,22.3471405,112.5378877,709.148262,6.301417919,6.301417919,0.011685997,0,T19C3.2,WBGene00020560,WBGene00020560,History: N.A.
WBGene00011414,519.2883102,196.7024767,106.6992815,16.38790303,61.54359227,357.9953935,5.81694016,5.81694016,0.011746906,0,T04A8.13,WBGene00011414,WBGene00011414,"History: Split into T04A8.18(WBGene00119203). History of WBGene00011414: Split into ""WBGene00119203"" on 2008-08-26"
WBGene00013779,363.8550745,834.4194236,1527.578047,3784.115791,2655.846919,599.1372491,0.225591786,0.225591786,0.01175929,0,Y116A8B.1,WBGene00013779,WBGene00013779,History: N.A.
WBGene00255730,1.766286769,7.517292105,3.556642717,117.69494,60.62579134,4.641789437,0.0765646,0.0765646,0.011926988,0,F48G7.15,WBGene00255730,WBGene00255730,History: N.A.
WBGene00021586,18.25162995,20.04611228,22.22901698,241.3491174,131.7890672,19.14887111,0.14529939,0.14529939,0.01223343,clec-75,Y46C8AL.9,WBGene00021586,WBGene00021586,"History: Split into Y46C8AM.1(WBGene00271795). History of WBGene00021586: Split into ""WBGene00271795"" on 2017-09-21"
WBGene00008124,27.67182605,11.27593816,48.01467668,178.777124,113.3959003,19.47388211,0.171733564,0.171733564,0.012299214,0,C47A4.3,WBGene00008124,WBGene00008124,History: N.A.
WBGene00016469,345.0146823,591.3603122,153.8247975,31.2859967,92.5553971,468.1874973,5.05845701,5.05845701,0.012383276,0,C36B7.6,WBGene00016469,WBGene00016469,History: N.A.
WBGene00219972,8.242671591,21.2989943,12.44824951,235.3898799,123.9190647,14.77083294,0.119197421,0.119197421,0.012423922,0,F55A3.8,WBGene00219972,WBGene00219972,History: N.A.
WBGene00077720,7.653909334,5.01152807,7.113285434,114.7153212,60.91430333,6.332718702,0.103961112,0.103961112,0.012532968,mir-1833,Y41E3.214,WBGene00077720,WBGene00077720,History: N.A.
WBGene00016842,74.18404432,249.3235215,299.6471489,1454.053942,876.8505454,161.7537829,0.184471326,0.184471326,0.012648724,npr-35,C50F7.1,WBGene00016842,WBGene00016842,History: N.A.
WBGene00021614,110.6873042,228.0245272,259.6349183,1525.564792,892.5998549,169.3559157,0.1897333,0.1897333,0.012649291,0,Y47A7.2,WBGene00021614,WBGene00021614,History: N.A.
WBGene00011615,147.1905641,160.3688982,47.125516,19.36752177,33.24651888,153.7797312,4.625438582,4.625438582,0.012751485,lsd-1,T08D10.2,WBGene00011615,WBGene00011615,History: N.A.
WBGene00004245,776.5774163,1423.273972,372.5583246,123.6541774,248.106251,1099.925694,4.433284891,4.433284891,0.012784375,puf-9,W06B11.2,WBGene00004245,WBGene00004245,History: N.A.
WBGene00008865,194.2915446,357.071375,83.58110385,43.20447163,63.39278774,275.6814598,4.348782718,4.348782718,0.012904671,0,F15G9.1,WBGene00008865,WBGene00008865,History: N.A.
WBGene00235389,204.8892653,141.575668,43.56887328,38.73504353,41.15195841,173.2324666,4.209580134,4.209580134,0.012956677,0,C46G7.111,WBGene00235389,WBGene00235389,History: N.A.
WBGene00002975,71.24023303,51.36816272,13.33741019,8.9388562,11.13813319,61.30419787,5.503992169,5.503992169,0.012998785,lev-8,C35C5.5,WBGene00002975,WBGene00002975,History: Renamed on 2005-04-13
WBGene00007601,106.5659684,264.3581057,55.12796211,10.42866557,32.77831384,185.4620371,5.658071308,5.658071308,0.013044211,0,C15C6.2,WBGene00007601,WBGene00007601,History: N.A.
WBGene00021479,73.0065198,412.1981837,456.1394284,2461.165074,1458.652251,242.6023518,0.166319527,0.166319527,0.013084558,oac-55,Y39H10A.2,WBGene00021479,WBGene00021479,History: N.A.
WBGene00020401,96.55701006,206.7255329,56.90628347,2485.002024,1270.954154,151.6412715,0.119312936,0.119312936,0.013186452,0,T10B11.5,WBGene00020401,WBGene00020401,History: N.A.
WBGene00167316,0,0,13.33741019,13.4082843,13.37284724,0,0,0,0.013268717,21ur-13684,F57G8.10,WBGene00167316,WBGene00167316,History: N.A.
WBGene00008882,728.8876735,2300.291384,261.4132397,432.0447163,346.728978,1514.589529,4.368223093,4.368223093,0.013270765,0,F16B12.6,WBGene00008882,WBGene00008882,History: N.A.
WBGene00044410,45.33469375,56.37969078,9.780767472,1019.029607,514.4051871,50.85719227,0.098866018,0.098866018,0.013384352,0,F48E8.8,WBGene00044410,WBGene00044410,History: N.A.
WBGene00010642,39.44707118,116.5180276,45.34719464,1166.520734,605.9339644,77.9825494,0.128698099,0.128698099,0.013405591,mks-6,K07G5.3,WBGene00010642,WBGene00010642,History: N.A.
WBGene00219611,0.588762256,0,6.224124755,25.32675923,15.77544199,0.294381128,0.018660721,0.018660721,0.013406026,linc-123,T26H5.13,WBGene00219611,WBGene00219611,History: N.A.
WBGene00010726,2036.528645,3315.125818,934.5078739,205.5936926,570.0507832,2675.827232,4.694015534,4.694015534,0.013447856,0,K09E9.3,WBGene00010726,WBGene00010726,History: N.A.
WBGene00044764,2.943811282,3.758646052,4.445803396,74.49046834,39.46813587,3.351228667,0.084909728,0.084909728,0.013555028,0,W01A8.7,WBGene00044764,WBGene00044764,History: N.A.
WBGene00006779,142.4804661,189.1851846,151.1573155,1827.996093,989.5767042,165.8328253,0.167579557,0.167579557,0.013568507,unc-43,K11E8.1,WBGene00006779,WBGene00006779,History: N.A.
WBGene00021468,304.3900866,260.5994596,85.35942521,56.61275593,70.98609057,282.4947731,3.979579251,3.979579251,0.013570481,epg-2,Y39G10AR.10,WBGene00021468,WBGene00021468,History: N.A.
WBGene00020633,157.1995225,85.19597719,29.34230241,23.83694987,26.58962614,121.1977498,4.558084013,4.558084013,0.013629556,aakg-2,T20F7.6,WBGene00020633,WBGene00020633,History: N.A.
WBGene00219816,381.5179422,804.3502552,180.4996179,107.2662744,143.8829461,592.9340987,4.120947719,4.120947719,0.013629996,0,C14E2.12,WBGene00219816,WBGene00219816,History: N.A.
WBGene00012290,1881.095409,2856.571,2454.972635,23944.21614,13199.59439,2368.833205,0.179462576,0.179462576,0.013724964,0,W05H12.2,WBGene00012290,WBGene00012290,History: N.A.
WBGene00168021,62.40879919,11.27593816,48.90383736,476.7389973,262.8214174,36.84236867,0.140180237,0.140180237,0.013823526,21ur-6682,Y105C5B.841,WBGene00168021,WBGene00168021,History: N.A.
WBGene00006789,25.31677703,36.33357851,367.2233605,29.79618733,198.5097739,30.82517777,0.155282922,0.155282922,0.013847381,unc-54,F11C3.3,WBGene00006789,WBGene00006789,History: N.A.
WBGene00002299,33.55944862,207.9784149,24.89649902,14.89809367,19.89729634,120.7689318,6.069615172,6.069615172,0.013890929,let-23,ZK1067.1,WBGene00002299,WBGene00002299,History: N.A.
WBGene00047870,73.0065198,51.36816272,98.6968354,537.8211814,318.2590084,62.18734126,0.195398526,0.195398526,0.013954682,21ur-1184,Y57G11C.236,WBGene00047870,WBGene00047870,History: N.A.
WBGene00007172,1.177524513,2.505764035,1.778321358,64.06180277,32.92006206,1.841644274,0.055942916,0.055942916,0.014150588,0,B0393.7,WBGene00007172,WBGene00007172,"History: Split into B0393.9(WBGene00044636). History of WBGene00007172: Split into ""WBGene00044636"" on 2005-09-19"
WBGene00021430,668.2451611,1832.966392,808.2470574,16620.31329,8714.280176,1250.605776,0.143512229,0.143512229,0.014159086,0,Y38F2AR.12,WBGene00021430,WBGene00021430,History: N.A.
WBGene00020455,117.7524513,215.495707,252.5216329,1418.298517,835.410075,166.6240791,0.199451843,0.199451843,0.014199857,fbxa-59,T12B5.8,WBGene00020455,WBGene00020455,History: N.A.
WBGene00000262,707.6922323,706.6254578,181.3887786,205.5936926,193.4912356,707.1588451,3.654733213,3.654733213,0.014239648,bra-1,F54B11.6,WBGene00000262,WBGene00000262,History: N.A.
WBGene00001171,225.4959442,677.8091714,112.9234063,96.83760884,104.8805075,451.6525578,4.306353663,4.306353663,0.014289634,egl-2,F16B3.1,WBGene00001171,WBGene00001171,History: N.A.
WBGene00008050,154.2557112,372.1059592,120.9258524,3901.810731,2011.368292,263.1808352,0.130846666,0.130846666,0.014357432,chst-1,C41C4.1,WBGene00008050,WBGene00008050,History: N.A.
WBGene00016224,11.77524513,23.80475833,33.78810581,174.3076959,104.0479009,17.79000173,0.170978959,0.170978959,0.014442197,fbxa-57,C29F9.10,WBGene00016224,WBGene00016224,History: N.A.
WBGene00011209,82.42671591,72.66715701,20.45069562,10.42866557,15.43968059,77.54693646,5.022573879,5.022573879,0.01451969,0,R10E8.3,WBGene00011209,WBGene00011209,History: N.A.
WBGene00019043,211.3656501,212.989943,40.01223057,65.55161213,52.78192135,212.1777965,4.01989528,4.01989528,0.014642945,fbxc-26,F58E1.12,WBGene00019043,WBGene00019043,History: N.A.
WBGene00201229,0.588762256,3.758646052,1.778321358,75.9802777,38.87929953,2.173704154,0.055909036,0.055909036,0.014665439,0,C18D1.19,WBGene00201229,WBGene00201229,History: N.A.
WBGene00005137,168.9747676,344.5425548,66.68705094,1.489809367,34.08843015,256.7586612,7.532135098,7.532135098,0.014709372,srd-60,C13B7.3,WBGene00005137,WBGene00005137,History: N.A.
WBGene00201716,0,0,1.778321358,34.26561543,18.0219684,0,0,0,0.015016065,0,C05C12.10,WBGene00201716,WBGene00201716,History: N.A.
WBGene00170232,0,0,12.44824951,13.4082843,12.9282669,0,0,0,0.015076641,21ur-14518,Y105C5A.920,WBGene00170232,WBGene00170232,History: N.A.
WBGene00016821,0.588762256,0,0.889160679,43.20447163,22.04681616,0.294381128,0.013352546,0.013352546,0.015133151,scl-26,C50E3.10,WBGene00016821,WBGene00016821,History: N.A.
WBGene00019272,101.2671081,219.2543531,48.90383736,17.8777124,33.39077488,160.2607306,4.799551108,4.799551108,0.015257069,0,H42K12.3,WBGene00019272,WBGene00019272,History: N.A.
WBGene00196563,8.242671591,5.01152807,4.445803396,128.1236055,66.28470447,6.62709983,0.099979322,0.099979322,0.015334125,0,ZK675.6,WBGene00196563,WBGene00196563,History: N.A.
WBGene00016435,275.540736,712.8898679,117.3692097,125.1439868,121.2565982,494.215302,4.075780693,4.075780693,0.015381458,0,C35B1.5,WBGene00016435,WBGene00016435,History: N.A.
WBGene00000685,647.6384821,851.9597719,183.1670999,227.9408331,205.5539665,749.799127,3.647699627,3.647699627,0.015388788,col-111,F29B9.9,WBGene00000685,WBGene00000685,History: N.A.
WBGene00018334,18.84039221,70.16139298,50.68215872,524.4128971,287.5475279,44.50089259,0.154760129,0.154760129,0.015412777,cyp-33E2,F42A9.5,WBGene00018334,WBGene00018334,History: N.A.
WBGene00164974,67.70765949,112.7593816,136.0415839,759.802777,447.9221805,90.23352053,0.201449101,0.201449101,0.015441403,0,F46C3.7,WBGene00164974,WBGene00164974,History: N.A.
WBGene00000056,937.8982746,970.9835635,331.6569334,43.20447163,187.4307025,954.440919,5.09223359,5.09223359,0.015474253,acr-17,F53E10.2,WBGene00000056,WBGene00000056,History: N.A.
WBGene00009660,119.5187381,355.818493,200.0611528,2815.739703,1507.900428,237.6686155,0.15761559,0.15761559,0.015569775,0,F43G6.8,WBGene00009660,WBGene00009660,History: N.A.
WBGene00196043,7.653909334,41.34510658,2.667482038,0,1.333741019,24.49950795,18.36901438,18.36901438,0.015578047,0,ZK973.14,WBGene00196043,WBGene00196043,History: N.A.
WBGene00010449,1163.982981,1003.558496,399.233145,125.1439868,262.1885659,1083.770739,4.133554546,4.133554546,0.015804175,0,K01A11.1,WBGene00010449,WBGene00010449,History: N.A.
WBGene00268208,30.02687508,142.82855,15.11573155,14.89809367,15.00691261,86.42771253,5.759193433,5.759193433,0.015863408,0,W08F4.21,WBGene00268208,WBGene00268208,History: N.A.
WBGene00011757,853.7052719,638.9698289,807.3578967,6882.919274,3845.138585,746.3375504,0.194098999,0.194098999,0.016215803,cht-2,T13H5.3,WBGene00011757,WBGene00011757,History: N.A.
WBGene00014768,0.588762256,1.252882017,0,70.02104023,35.01052012,0.920822137,0.026301298,0.026301298,0.016356617,0,F49H6.6,WBGene00014768,WBGene00014768,History: N.A.
WBGene00019588,11.77524513,38.83934254,25.7856597,317.3293951,171.5575274,25.30729384,0.147514914,0.147514914,0.016422991,0,K09F6.5,WBGene00019588,WBGene00019588,History: N.A.
WBGene00012191,228.4397555,264.3581057,185.834582,2696.554954,1441.194768,246.3989306,0.170968516,0.170968516,0.016471963,0,W02A2.8,WBGene00012191,WBGene00012191,History: N.A.
WBGene00010057,115.9861645,211.7370609,523.7156401,709.1492585,616.4324493,163.8616127,0.265822497,0.265822497,0.016553705,0,F54D5.15,WBGene00010057,WBGene00010057,History: N.A.
WBGene00015219,57.69870113,132.8054938,11.55908883,26.8165686,19.18782872,95.25209749,4.964193651,4.964193651,0.016736952,0,B0507.2,WBGene00015219,WBGene00015219,History: N.A.
WBGene00022637,1.177524513,3.758646052,3.556642717,61.08218403,32.31941338,2.468085283,0.076365411,0.076365411,0.017001779,nhr-252,ZK6.2,WBGene00022637,WBGene00022637,History: N.A.
WBGene00004745,861.3591812,1653.804263,425.9079654,227.9408331,326.9243992,1257.581722,3.846705003,3.846705003,0.017079087,sdc-1,F52E10.1,WBGene00004745,WBGene00004745,History: N.A.
WBGene00014904,17.66286769,58.88545482,40.01223057,445.4530006,242.7326156,38.27416126,0.15768034,0.15768034,0.017107521,0,Y49E10.26,WBGene00014904,WBGene00014904,History: N.A.
WBGene00021968,698.8607984,1621.229331,409.0139124,113.2255119,261.1197122,1160.045065,4.44257944,4.44257944,0.017151147,0,Y57G7A.5,WBGene00021968,WBGene00021968,History: N.A.
WBGene00019552,11.18648287,55.12680877,5.334964075,0,2.667482038,33.15664582,12.42994155,12.42994155,0.017331724,0,K09C4.7,WBGene00019552,WBGene00019552,History: N.A.
WBGene00008577,54.1661276,102.7363254,15.11573155,17.8777124,16.49672197,78.45122651,4.755564568,4.755564568,0.017494929,0,F08G2.5,WBGene00008577,WBGene00008577,History: N.A.
WBGene00020229,8.831433847,107.7478535,5.334964075,8.9388562,7.136910138,58.28964367,8.167350092,8.167350092,0.017500139,0,T05A8.3,WBGene00020229,WBGene00020229,History: N.A.
WBGene00044148,2.355049026,6.264410087,7.113285434,73.00065897,40.0569722,4.309729557,0.107589998,0.107589998,0.017553481,0,T08D10.4,WBGene00044148,WBGene00044148,History: N.A.
WBGene00016956,123.0513116,229.2774092,58.68460483,13.4082843,36.04644456,176.1643604,4.887149413,4.887149413,0.017583987,0,C55C3.6,WBGene00016956,WBGene00016956,History: N.A.
WBGene00003705,28.26058831,30.06916842,16.89405291,385.860626,201.3773394,29.16487836,0.144827012,0.144827012,0.017923579,nhr-115,T27B7.4,WBGene00003705,WBGene00003705,History: N.A.
WBGene00016789,4.121335795,7.517292105,63.13040823,16.38790303,39.75915563,5.81931395,0.146364123,0.146364123,0.01796197,djr-1.2,C49G7.11,WBGene00016789,WBGene00016789,History: N.A.
WBGene00008254,20.60667898,27.56340438,304.982113,16.38790303,160.685008,24.08504168,0.149889787,0.149889787,0.017983125,0,C51E3.9,WBGene00008254,WBGene00008254,History: N.A.
WBGene00012151,194.2915446,290.668628,371.6691639,1795.220287,1083.444725,242.4800863,0.22380476,0.22380476,0.018037318,0,VH15N14R.1,WBGene00012151,WBGene00012151,History: N.A.
WBGene00004438,15.89658092,68.90851096,7.113285434,4.4694281,5.791356767,42.40254594,7.321694665,7.321694665,0.018224323,rpl-25.1,F55D10.2,WBGene00004438,WBGene00004438,History: N.A.
WBGene00012979,269.6531135,464.8192285,129.8174592,47.67389973,88.74567945,367.236171,4.1380738,4.1380738,0.018297387,0,Y48B6A.5,WBGene00012979,WBGene00012979,History: N.A.
WBGene00009025,102.4446326,125.2882017,99.58599607,1148.643022,624.1145089,113.8664172,0.182444753,0.182444753,0.018351356,phf-34,F21G4.4,WBGene00009025,WBGene00009025,History: N.A.
WBGene00009135,85.95928944,166.6333083,33.78810581,25.32675923,29.55743252,126.2962989,4.272911688,4.272911688,0.018566719,0,F25H9.2,WBGene00009135,WBGene00009135,History: N.A.
WBGene00023423,45.33469375,17.54034824,12.44824951,487.1676629,249.8079562,31.437521,0.125846756,0.125846756,0.018619095,0,F43C1.7,WBGene00023423,WBGene00023423,History: N.A.
WBGene00167860,8.242671591,3.758646052,14.22657087,74.49046834,44.3585196,6.000658821,0.135276354,0.135276354,0.018641844,21ur-7749,Y57G11C.684,WBGene00167860,WBGene00167860,History: N.A.
WBGene00167244,2.355049026,2.505764035,0.889160679,75.9802777,38.43471919,2.43040653,0.063234663,0.063234663,0.018662536,21ur-14785,ZK1236.10,WBGene00167244,WBGene00167244,History: N.A.
WBGene00000690,2.943811282,1.252882017,10.66992815,35.7554248,23.21267648,2.09834665,0.090396584,0.090396584,0.018740497,col-116,F17E9.1,WBGene00000690,WBGene00000690,History: N.A.
WBGene00008545,157.7882847,454.7961723,94.251032,4670.552365,2382.401698,306.2922285,0.128564477,0.128564477,0.018859063,0,F07A11.1,WBGene00008545,WBGene00008545,History: N.A.
WBGene00018238,573.4544378,420.9683579,157.3814402,120.6745587,139.0279995,497.2113978,3.576340016,3.576340016,0.018868919,0,F40F4.7,WBGene00018238,WBGene00018238,History: N.A.
WBGene00044748,0.588762256,0,8.891606792,17.8777124,13.3846596,0.294381128,0.02199392,0.02199392,0.01902949,0,ZK402.6,WBGene00044748,WBGene00044748,History: N.A.
WBGene00021100,26.49430154,119.0237917,12.44824951,13.4082843,12.9282669,72.7590466,5.627904122,5.627904122,0.019203212,0,W08F4.11,WBGene00021100,WBGene00021100,History: N.A.
WBGene00014998,594.0611168,587.6016662,206.2852776,123.6541774,164.9697275,590.8313915,3.5814534,3.5814534,0.019228132,0,AH9.1,WBGene00014998,WBGene00014998,History: N.A.
WBGene00003915,1659.132039,2564.64949,987.8575146,25907.78489,13447.8212,2111.890764,0.157043341,0.157043341,0.019336003,pan-1,M88.6,WBGene00003915,WBGene00003915,History: N.A.
WBGene00001948,14.71905641,13.78170219,17.78321358,157.9197929,87.85150323,14.2503793,0.162209852,0.162209852,0.019406178,hlh-1,B0304.1,WBGene00001948,WBGene00001948,History: N.A.
WBGene00019605,28.84935057,67.65562894,29.34230241,606.3524122,317.8473573,48.25248975,0.151810259,0.151810259,0.019481725,ctsa-1,K10B2.2,WBGene00019605,WBGene00019605,History: Renamed on 2015-04-29; Renamed on 2018-12-11
WBGene00167345,115.9861645,370.8530772,58.68460483,56.61275593,57.64868038,243.4196208,4.222466485,4.222466485,0.01952387,21ur-6278,Y57G11C.648,WBGene00167345,WBGene00167345,History: N.A.
WBGene00019200,323.8192411,352.0598469,95.14019268,95.34779947,95.24399607,337.939544,3.548145373,3.548145373,0.019561033,0,H14E04.3,WBGene00019200,WBGene00019200,History: N.A.
WBGene00022178,304.3900866,499.899925,144.04403,59.59237467,101.8182024,402.1450058,3.949637653,3.949637653,0.019587991,0,Y71H2AM.13,WBGene00022178,WBGene00022178,History: N.A.
WBGene00011614,494.5602954,680.3149355,82.69194317,220.4917863,151.5918647,587.4376155,3.875126258,3.875126258,0.019699192,nfya-1,T08D10.1,WBGene00011614,WBGene00011614,History: Renamed on 2007-07-16
WBGene00001189,226.6734687,694.0966377,487.2600522,4467.938291,2477.599171,460.3850532,0.185819021,0.185819021,0.019824629,egl-21,F01D4.4,WBGene00001189,WBGene00001189,History: N.A.
WBGene00167957,0,0,0.889160679,35.7554248,18.32229274,0,0,0,0.019896145,21ur-12237,T01B11.9,WBGene00167957,WBGene00167957,History: N.A.
WBGene00167069,8.242671591,2.505764035,14.22657087,68.53123087,41.37890087,5.374217813,0.129878216,0.129878216,0.019953013,21ur-6181,Y105C5B.763,WBGene00167069,WBGene00167069,History: N.A.
WBGene00194884,115.3974023,439.7615881,361.8883964,2565.451729,1463.670063,277.5794952,0.18964622,0.18964622,0.020044491,0,Y48B6A.17,WBGene00194884,WBGene00194884,History: N.A.
WBGene00013843,19.42915446,23.80475833,48.90383736,151.9605554,100.4321964,21.6169564,0.215239307,0.215239307,0.020360493,fbxa-49,ZC47.12,WBGene00013843,WBGene00013843,History: N.A.
WBGene00007553,7.065147078,66.40274692,3.556642717,4.4694281,4.013035409,36.733947,9.153656338,9.153656338,0.020393994,0,C13G3.1,WBGene00007553,WBGene00007553,History: N.A.
WBGene00020511,173.6848657,382.1290153,80.91362181,62.5719934,71.74280761,277.9069405,3.873655768,3.873655768,0.020442286,immt-1,T14G11.3,WBGene00020511,WBGene00020511,History: N.A.
WBGene00019776,54.1661276,55.12680877,8.891606792,13.4082843,11.14994555,54.64646818,4.901052472,4.901052472,0.02059424,0,M6.4,WBGene00019776,WBGene00019776,History: N.A.
WBGene00012981,123.6400739,458.5548184,388.5632168,2608.656201,1498.609709,291.0974461,0.194245002,0.194245002,0.020655283,0,Y48B6A.10,WBGene00012981,WBGene00012981,History: N.A.
WBGene00015885,183.1050618,246.8177574,78.24613977,16.38790303,47.3170214,214.9614096,4.543003833,4.543003833,0.020907319,fbxa-65,C17B7.11,WBGene00015885,WBGene00015885,History: N.A.
WBGene00021187,8.242671591,12.52882017,23.11817766,93.8579901,58.48808388,10.38574588,0.177570288,0.177570288,0.021091932,0,Y9D1A.2,WBGene00021187,WBGene00021187,History: N.A.
WBGene00009154,22.961728,31.32205044,25.7856597,284.553589,155.1696244,27.14188922,0.174917542,0.174917542,0.021329698,0,F26D2.16,WBGene00009154,WBGene00009154,History: N.A.
