Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00019882,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.881061093532945,0.0007215288859828,WBGene00019882,WBGene00019882,History: N.A.
WBGene00013055,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.879952814546864,0.0139952355423241,WBGene00013055,WBGene00013055,History: N.A.
WBGene00022760,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.878682695082068,0.0004888254524011,WBGene00022760,WBGene00022760,History: N.A.
WBGene00000858,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.87834413497367,0.00123036767003,WBGene00000858,WBGene00000858,History: N.A.
WBGene00016659,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.876260131753287,0.0016919526719018,WBGene00016659,WBGene00016659,History: N.A.
WBGene00016577,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.876025333859727,6.77851507280963e-07,WBGene00016577,WBGene00016577,History: N.A.
WBGene00013367,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.875379303477124,0.028208958930098,WBGene00013367,WBGene00013367,History: N.A.
WBGene00013723,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.873233342375404,0.002642771738795,WBGene00013723,WBGene00013723,History: N.A.
WBGene00014008,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.872336505054303,1.29187690866062e-05,WBGene00014008,WBGene00014008,History: N.A.
WBGene00012250,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.871973271782588,0.0262713009639725,WBGene00012250,WBGene00012250,History: N.A.
WBGene00007584,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.871657138846511,0.0031706610874417,WBGene00007584,WBGene00007584,History: N.A.
WBGene00009446,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.871312214485671,0.0447165316999708,WBGene00009446,WBGene00009446,History: N.A.
WBGene00000557,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.870603977078337,0.0013765814514902,WBGene00000557,WBGene00000557,History: N.A.
WBGene00000039,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.869289455930761,8.91651743875409e-08,WBGene00000039,WBGene00000039,History: N.A.
WBGene00021583,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.868703266999554,0.0005194745340544,WBGene00021583,WBGene00021583,History: N.A.
WBGene00010738,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.868432817952117,0.0216787320708342,WBGene00010738,WBGene00010738,History: N.A.
WBGene00011042,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.867151097112268,0.0224541193994541,WBGene00011042,WBGene00011042,History: N.A.
WBGene00009640,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.864608295672993,0.036042721606891,WBGene00009640,WBGene00009640,History: N.A.
WBGene00016319,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.864078922091962,5.75265431566222e-06,WBGene00016319,WBGene00016319,History: Renamed on 2005-03-17
WBGene00003012,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.863666768436604,9.08734832828204e-11,WBGene00003012,WBGene00003012,History: N.A.
WBGene00022752,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.862963078269172,0.0203728058116996,WBGene00022752,WBGene00022752,History: N.A.
WBGene00009401,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.862568729171532,0.010584474012061,WBGene00009401,WBGene00009401,History: N.A.
WBGene00006592,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.862534103054502,3.42055631737906e-05,WBGene00006592,WBGene00006592,History: Renamed on 2005-06-13
WBGene00018217,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.86163884436511,0.0005553069927429,WBGene00018217,WBGene00018217,History: N.A.
WBGene00007209,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.860929209988608,0.0067828500240452,WBGene00007209,WBGene00007209,History: N.A.
WBGene00019024,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.860724486930601,0.0239948594448699,WBGene00019024,WBGene00019024,History: N.A.
WBGene00017570,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.85826000298633,1.06710075782952e-05,WBGene00017570,WBGene00017570,History: N.A.
WBGene00015572,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.857052112595153,0.0198338159807525,WBGene00015572,WBGene00015572,History: N.A.
WBGene00003071,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.856256671378227,8.80897007075877e-05,WBGene00003071,WBGene00003071,History: N.A.
WBGene00012439,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.856247109413017,0.0014808660498339,WBGene00012439,WBGene00012439,History: N.A.
WBGene00004971,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.855849788353044,0.0027101378013047,WBGene00004971,WBGene00004971,History: N.A.
WBGene00010466,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.855098536398425,0.0328819288856266,WBGene00010466,WBGene00010466,History: N.A.
WBGene00019074,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.854996164281119,0.000191650215856,WBGene00019074,WBGene00019074,History: N.A.
WBGene00006058,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.854534629892353,0.0040958911444151,WBGene00006058,WBGene00006058,History: N.A.
WBGene00022788,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.854431730030213,3.26206143420981e-05,WBGene00022788,WBGene00022788,History: N.A.
WBGene00001631,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.853905244120281,2.16090075835315e-05,WBGene00001631,WBGene00001631,History: N.A.
WBGene00012811,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.853090782804775,0.0040405046259876,WBGene00012811,WBGene00012811,History: N.A.
WBGene00018289,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.852005073949534,0.0347749246812391,WBGene00018289,WBGene00018289,History: N.A.
WBGene00002120,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.851458264548509,0.0347749246812391,WBGene00002120,WBGene00002120,History: N.A.
WBGene00001724,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.849603496673527,8.54957563231818e-05,WBGene00001724,WBGene00001724,History: N.A.
WBGene00008079,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.849040112495542,0.0038499274117094,WBGene00008079,WBGene00008079,History: N.A.
WBGene00044741,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.844382978554551,0.035033807830891,WBGene00044741,WBGene00044741,History: N.A.
WBGene00017672,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.844110952175588,0.0215456225748011,WBGene00017672,WBGene00017672,History: N.A.
WBGene00017387,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.843923295484568,0.0054392867695884,WBGene00017387,WBGene00017387,History: N.A.
WBGene00012169,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.843204996222439,0.0017760513651081,WBGene00012169,WBGene00012169,History: N.A.
WBGene00010474,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.842780576796538,0.0115426404914633,WBGene00010474,WBGene00010474,History: N.A.
WBGene00013279,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.842756344706463,0.0179320052074809,WBGene00013279,WBGene00013279,History: N.A.
WBGene00044177,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.842000177417968,0.0003666985296573,WBGene00044177,WBGene00044177,History: N.A.
WBGene00011808,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.840605922320116,0.0047156447587586,WBGene00011808,WBGene00011808,History: N.A.
WBGene00018065,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.840006221306411,0.0263737782183426,WBGene00018065,WBGene00018065,History: N.A.
WBGene00017279,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.83985464459802,0.0054601018293325,WBGene00017279,WBGene00017279,History: N.A.
WBGene00016587,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.838050070014595,0.0061739040335057,WBGene00016587,WBGene00016587,History: N.A.
WBGene00017938,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.837648868355206,0.0102076759649375,WBGene00017938,WBGene00017938,History: N.A.
WBGene00018591,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.836686065677903,0.0003853573450739,WBGene00018591,WBGene00018591,History: N.A.
WBGene00001392,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.836374690999138,3.14454744187013e-11,WBGene00001392,WBGene00001392,History: N.A.
WBGene00022761,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.835650474624416,0.0109462782360112,WBGene00022761,WBGene00022761,History: N.A.
WBGene00019092,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.83529093974761,0.0047334184642672,WBGene00019092,WBGene00019092,History: N.A.
WBGene00018041,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.835200858393556,0.0050100057264991,WBGene00018041,WBGene00018041,History: N.A.
WBGene00017936,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.834856849267972,3.25514273289834e-05,WBGene00017936,WBGene00017936,History: N.A.
WBGene00019154,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.833693327408798,1.36457041087657e-07,WBGene00019154,WBGene00019154,History: N.A.
WBGene00000951,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.830556321278988,0.004751553755369,WBGene00000951,WBGene00000951,History: N.A.
WBGene00000083,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.829723301617783,2.99396588111424e-07,WBGene00000083,WBGene00000083,History: Renamed on 2011-10-20
WBGene00021948,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.828989338599622,0.0026285453695016,WBGene00021948,WBGene00021948,History: N.A.
WBGene00011297,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.828754674942299,0.0046707386503353,WBGene00011297,WBGene00011297,History: N.A.
WBGene00007804,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.82748473324319,0.0497435417100111,WBGene00007804,WBGene00007804,History: N.A.
WBGene00019509,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.826892299780879,0.0041664156405835,WBGene00019509,WBGene00019509,History: N.A.
WBGene00003233,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.826429835585742,0.0092343717116492,WBGene00003233,WBGene00003233,"History: Split into maf-1(WBGene00077521). History of WBGene00003233: Split into ""WBGene00077521"" on 2008-01-09"
WBGene00020140,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.825925905710234,0.0019003335069668,WBGene00020140,WBGene00020140,History: Renamed on 2008-06-04; Renamed on 2008-11-21; Renamed on 2014-03-03
WBGene00013458,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.825622763621483,0.0003987448300363,WBGene00013458,WBGene00013458,History: N.A.
WBGene00044447,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.823797318377744,0.0140498907746139,WBGene00044447,WBGene00044447,History: N.A.
WBGene00012249,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.822991669332635,0.011757144459204,WBGene00012249,WBGene00012249,History: N.A.
WBGene00000882,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.822796244211075,0.0001192972740891,WBGene00000882,WBGene00000882,History: N.A.
WBGene00000252,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.822763832066714,1.65628746878621e-06,WBGene00000252,WBGene00000252,History: N.A.
WBGene00003847,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.822671472837641,3.86655382930536e-05,WBGene00003847,WBGene00003847,History: Renamed on 2005-05-18; Renamed on 2014-08-14
WBGene00011515,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.821028459970965,0.012501170301304,WBGene00011515,WBGene00011515,History: N.A.
WBGene00013321,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.820936735910112,6.61549423731733e-06,WBGene00013321,WBGene00013321,History: N.A.
WBGene00219694,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.820765730195404,0.0265837140700146,WBGene00219694,WBGene00219694,History: N.A.
WBGene00006040,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.820622569776541,0.0169299088064797,WBGene00006040,WBGene00006040,History: N.A.
WBGene00010884,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.819981613961267,0.0351550425692338,WBGene00010884,WBGene00010884,History: N.A.
WBGene00009408,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.818893673616597,0.006979930810112,WBGene00009408,WBGene00009408,"History: Split into F35C12.7(WBGene00304992). History of WBGene00009408: Split into ""WBGene00304992"" on 2019-09-26"
WBGene00007563,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.817657292929759,0.0138662729110592,WBGene00007563,WBGene00007563,History: N.A.
WBGene00012721,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.817337812960349,0.0422418206437357,WBGene00012721,WBGene00012721,History: N.A.
WBGene00235106,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.816996498472168,0.0325508190476198,WBGene00235106,WBGene00235106,History: N.A.
WBGene00018694,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.816348548846336,0.0261117593784295,WBGene00018694,WBGene00018694,History: N.A.
WBGene00019084,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.81505376147034,0.0339488652240825,WBGene00019084,WBGene00019084,History: N.A.
WBGene00020911,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.814976112615979,0.0003255572890284,WBGene00020911,WBGene00020911,History: N.A.
WBGene00009714,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.814904753207652,0.0122726298454753,WBGene00009714,WBGene00009714,History: N.A.
WBGene00019506,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.813579980400394,0.0359042846034929,WBGene00019506,WBGene00019506,History: N.A.
WBGene00016483,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.812296510891765,0.0327947336588705,WBGene00016483,WBGene00016483,History: N.A.
WBGene00012684,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.811003555483235,0.0355993621881222,WBGene00012684,WBGene00012684,History: N.A.
WBGene00077569,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.810101535999414,0.0326449707875897,WBGene00077569,WBGene00077569,History: N.A.
WBGene00014104,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.809700094164923,0.0054340085325459,WBGene00014104,WBGene00014104,History: N.A.
WBGene00007793,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.80948745074534,0.0072050063580436,WBGene00007793,WBGene00007793,History: N.A.
WBGene00000302,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.807668036819881,0.0145361775645127,WBGene00000302,WBGene00000302,History: N.A.
WBGene00019026,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.806993499790154,0.00280027060553,WBGene00019026,WBGene00019026,History: N.A.
WBGene00015131,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.806609832408973,0.0005256096283733,WBGene00015131,WBGene00015131,History: N.A.
WBGene00013158,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.8065641655943,0.0025350414343845,WBGene00013158,WBGene00013158,History: N.A.
WBGene00022060,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.804429776507803,0.0267195150055488,WBGene00022060,WBGene00022060,History: N.A.
WBGene00009292,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.804338265065636,0.010072213939141,WBGene00009292,WBGene00009292,History: N.A.
WBGene00001249,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.80428292291614,0.0026787555831743,WBGene00001249,WBGene00001249,History: N.A.
WBGene00009605,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.804007406903194,0.0062525736093435,WBGene00009605,WBGene00009605,History: N.A.
WBGene00010773,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.801851701806421,0.0151249371280398,WBGene00010773,WBGene00010773,History: N.A.
WBGene00007601,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.800167484063502,0.0087518822596067,WBGene00007601,WBGene00007601,History: N.A.
WBGene00010442,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.800135685763848,0.0001458954655073,WBGene00010442,WBGene00010442,History: N.A.
WBGene00020715,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.798768495958997,0.0003092194034625,WBGene00020715,WBGene00020715,History: N.A.
WBGene00009683,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.798159267537824,0.008792494727599,WBGene00009683,WBGene00009683,History: N.A.
WBGene00001603,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.795793607965765,0.0058931437749977,WBGene00001603,WBGene00001603,History: N.A.
WBGene00020377,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.795660891782276,0.0236854667652514,WBGene00020377,WBGene00020377,History: N.A.
WBGene00012720,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.795511510976437,0.0336651679370266,WBGene00012720,WBGene00012720,History: N.A.
WBGene00015689,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.794260434080693,0.0241437708099825,WBGene00015689,WBGene00015689,History: N.A.
WBGene00044623,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.792038561091269,4.48162134744757e-07,WBGene00044623,WBGene00044623,"History: Split into bus-8A(WBGene00303081). History of WBGene00044623: Renamed on 2008-04-18; Renamed on 2008-04-18; Split into ""WBGene00303081"" on 2018-03-02"
WBGene00020873,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.791787159800172,0.0447170550153188,WBGene00020873,WBGene00020873,History: N.A.
WBGene00194700,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.791718014143279,0.0084334278940441,WBGene00194700,WBGene00194700,History: N.A.
WBGene00014150,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.791431576201051,2.28053657028323e-06,WBGene00014150,WBGene00014150,History: N.A.
WBGene00007337,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.791349928788376,0.0054392867695884,WBGene00007337,WBGene00007337,History: N.A.
WBGene00022073,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.789452848952849,0.0019539267275516,WBGene00022073,WBGene00022073,History: N.A.
WBGene00005078,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.788971994691396,0.0003553426566088,WBGene00005078,WBGene00005078,History: N.A.
WBGene00017126,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.788601548118044,0.0032870666739584,WBGene00017126,WBGene00017126,History: N.A.
WBGene00002227,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.788362325253005,0.0105867228157218,WBGene00002227,WBGene00002227,"History: Split into cisd-1(WBGene00044026). History of WBGene00002227: Split into ""WBGene00044026"" on 2004-12-14"
WBGene00016825,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.78778315051796,0.0090118816907676,WBGene00016825,WBGene00016825,History: N.A.
WBGene00007503,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.787317244683649,0.0372712164339217,WBGene00007503,WBGene00007503,History: N.A.
WBGene00044005,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.785314496347827,0.031481200973641,WBGene00044005,WBGene00044005,History: N.A.
WBGene00021006,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.78477610727784,0.0179491994092799,WBGene00021006,WBGene00021006,History: N.A.
WBGene00003547,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.784013664951549,0.0011700500590494,WBGene00003547,WBGene00003547,History: N.A.
WBGene00011446,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.783966530743719,0.00157670623648,WBGene00011446,WBGene00011446,History: N.A.
WBGene00013312,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.783171383257493,0.0092524875449017,WBGene00013312,WBGene00013312,History: N.A.
WBGene00006409,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.782751632190832,0.0467684735043821,WBGene00006409,WBGene00006409,History: N.A.
WBGene00021052,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.78253877022619,0.0012708003297324,WBGene00021052,WBGene00021052,History: N.A.
WBGene00020550,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.782359144602355,0.021482629828634,WBGene00020550,WBGene00020550,History: Renamed on 2022-10-03; Renamed on 2022-10-03
WBGene00009678,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.781971732105006,2.52990513282597e-05,WBGene00009678,WBGene00009678,History: N.A.
WBGene00007142,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.781404759358589,8.38753275288545e-06,WBGene00007142,WBGene00007142,History: N.A.
WBGene00011617,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.781123080094849,0.0317512298066264,WBGene00011617,WBGene00011617,History: N.A.
WBGene00017736,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.779150880147872,0.0105741566313702,WBGene00017736,WBGene00017736,History: N.A.
WBGene00001052,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.778471001323548,0.0128358889124334,WBGene00001052,WBGene00001052,History: N.A.
WBGene00006044,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.778051568917039,0.0041876233200918,WBGene00006044,WBGene00006044,History: N.A.
WBGene00003165,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.777394110857355,9.27012695710898e-05,WBGene00003165,WBGene00003165,History: N.A.
WBGene00017483,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.77659704803629,3.93849827952167e-05,WBGene00017483,WBGene00017483,History: N.A.
WBGene00009813,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.776158029024757,0.0001681640626661,WBGene00009813,WBGene00009813,History: N.A.
WBGene00018510,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.775464014810475,9.75765027499043e-05,WBGene00018510,WBGene00018510,History: N.A.
WBGene00016807,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.775357344544229,0.0453811086735154,WBGene00016807,WBGene00016807,History: N.A.
WBGene00009848,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.774982033666081,0.0027498868846471,WBGene00009848,WBGene00009848,History: N.A.
WBGene00007266,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.774429231148649,0.0135226886301296,WBGene00007266,WBGene00007266,History: N.A.
WBGene00013585,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.774266629415335,3.4092840523065e-06,WBGene00013585,WBGene00013585,History: N.A.
WBGene00003015,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.773526289205625,0.000423046169789,WBGene00003015,WBGene00003015,History: N.A.
WBGene00001186,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.772699579846609,0.0050104468561755,WBGene00001186,WBGene00001186,History: N.A.
WBGene00017687,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.772016166232065,0.0051505501965114,WBGene00017687,WBGene00017687,History: N.A.
WBGene00008848,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.771627738158158,3.07092864487877e-05,WBGene00008848,WBGene00008848,History: N.A.
WBGene00010728,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.770245930146043,0.0107299377878291,WBGene00010728,WBGene00010728,History: N.A.
WBGene00013926,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.770209858617227,0.0003075322369081,WBGene00013926,WBGene00013926,History: N.A.
WBGene00022888,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.769328723162857,0.0112116411166774,WBGene00022888,WBGene00022888,History: N.A.
WBGene00015944,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.76770045965457,0.0240596702233254,WBGene00015944,WBGene00015944,History: N.A.
WBGene00007224,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.767237315486908,0.0325378428276987,WBGene00007224,WBGene00007224,History: N.A.
WBGene00020707,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.766738920047607,0.0098279181179465,WBGene00020707,WBGene00020707,History: N.A.
WBGene00011336,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.766303663390832,0.0059606349624248,WBGene00011336,WBGene00011336,History: N.A.
WBGene00008333,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.766108548431859,0.0020819036023016,WBGene00008333,WBGene00008333,History: N.A.
WBGene00014220,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.765579706927388,0.020273854353074,WBGene00014220,WBGene00014220,History: N.A.
WBGene00003001,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.765139039685857,0.008373943956163,WBGene00003001,WBGene00003001,History: N.A.
WBGene00013969,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.764893591822906,3.59886460356741e-05,WBGene00013969,WBGene00013969,History: N.A.
WBGene00016097,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.764660714221543,0.0033491558930302,WBGene00016097,WBGene00016097,History: N.A.
WBGene00019081,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.764271659529902,0.0371154279356982,WBGene00019081,WBGene00019081,History: N.A.
WBGene00010453,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.763614615439103,0.0040142566078206,WBGene00010453,WBGene00010453,History: N.A.
WBGene00022093,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.76353521397249,0.0002877669282457,WBGene00022093,WBGene00022093,History: N.A.
WBGene00004140,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.762890266031115,0.0008736846171521,WBGene00004140,WBGene00004140,History: Renamed on 2013-07-10
WBGene00013450,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.762457392699885,0.0092263271232268,WBGene00013450,WBGene00013450,History: N.A.
WBGene00020009,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.761902042195169,0.0001202532684524,WBGene00020009,WBGene00021052,"History: Merged into ""WBGene00021052"" on 2019-11-21"
WBGene00018394,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.761654163968539,0.012890331147927,WBGene00018394,WBGene00018394,History: N.A.
WBGene00018969,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.761022035218293,9.136358830535573e-09,WBGene00018969,WBGene00018969,History: N.A.
WBGene00020139,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.759121661037326,0.0002579275333577,WBGene00020139,WBGene00020139,History: N.A.
WBGene00011203,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.758968020659216,0.002551149545531,WBGene00011203,WBGene00011203,History: N.A.
WBGene00021032,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.758930286817284,0.021482629828634,WBGene00021032,WBGene00021032,History: N.A.
WBGene00000444,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.758469616664927,0.0418685368806063,WBGene00000444,WBGene00000444,History: N.A.
WBGene00002915,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.757980317768462,0.0008298156289853,WBGene00002915,WBGene00002915,History: N.A.
WBGene00013891,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.754804200016567,0.0001609901114624,WBGene00013891,WBGene00013891,History: N.A.
WBGene00138711,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.75350596710655,0.003395521663856,WBGene00138711,WBGene00138711,History: N.A.
