Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00015197,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.596728369986333,0.0004941374883064,WBGene00015197,WBGene00015197,History: N.A.
WBGene00015050,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.596390322478734,0.000122090487765,WBGene00015050,WBGene00015050,History: N.A.
WBGene00000179,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.595649758049505,8.9020730240563e-07,WBGene00000179,WBGene00000179,History: N.A.
WBGene00008777,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.595571542159977,0.0016673888966618,WBGene00008777,WBGene00008777,History: N.A.
WBGene00022848,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.595043989951314,5.74749490261752e-06,WBGene00022848,WBGene00022848,History: N.A.
WBGene00000776,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.59489292819703,2.86239542618665e-06,WBGene00000776,WBGene00000776,History: N.A.
WBGene00010749,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.594096861120775,2.9845487051598e-05,WBGene00010749,WBGene00010749,History: N.A.
WBGene00007578,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.593726116235309,0.0413134837033951,WBGene00007578,WBGene00007578,History: N.A.
WBGene00006311,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.59220146627744,0.0191307152594064,WBGene00006311,WBGene00006311,History: N.A.
WBGene00007143,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.591939432514709,1.51186721466518e-06,WBGene00007143,WBGene00007143,History: N.A.
WBGene00015334,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.591392421503586,0.0119474103345195,WBGene00015334,WBGene00015334,History: N.A.
WBGene00002139,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.591255694355156,4.82554735994658e-07,WBGene00002139,WBGene00002139,History: N.A.
WBGene00001784,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.590353402816657,1.06054511430708e-08,WBGene00001784,WBGene00001784,History: N.A.
WBGene00017303,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.58975416302112,0.000684004651787,WBGene00017303,WBGene00017303,History: N.A.
WBGene00004875,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.5895952391586,2.5022376462597e-06,WBGene00004875,WBGene00004875,"History: Split into F47G4.14(WBGene00303058). History of WBGene00004875: Split into ""WBGene00303058"" on 2018-03-02"
WBGene00004892,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.589246808223272,0.0003391051029609,WBGene00004892,WBGene00004892,History: N.A.
WBGene00012641,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.588753624551452,0.0006101071819976,WBGene00012641,WBGene00012641,History: N.A.
WBGene00019060,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.588503264437754,0.0001395809645645,WBGene00019060,WBGene00019060,History: Renamed on 2017-01-05
WBGene00219307,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.587939297998435,0.0008372938545212,WBGene00219307,WBGene00219307,History: N.A.
WBGene00013553,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.587846958701488,0.035664699268241,WBGene00013553,WBGene00013553,History: N.A.
WBGene00007422,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.587766449766555,7.07922577747967e-07,WBGene00007422,WBGene00007422,History: N.A.
WBGene00008886,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.587560809619643,0.0091913043966919,WBGene00008886,WBGene00008886,History: N.A.
WBGene00219436,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.587476174759946,0.0128651386670305,WBGene00219436,WBGene00219436,History: N.A.
WBGene00007362,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.58699580833391,0.0004257404631407,WBGene00007362,WBGene00007362,History: N.A.
WBGene00000868,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.586952892248228,0.0016859064215787,WBGene00000868,WBGene00000868,History: N.A.
WBGene00000107,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.586951582796257,5.0552827463009215e-09,WBGene00000107,WBGene00000107,History: N.A.
WBGene00011487,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.585861157467841,1.50672100716763e-07,WBGene00011487,WBGene00011487,History: N.A.
WBGene00000093,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.585795397126087,0.0002170029234129,WBGene00000093,WBGene00000093,History: N.A.
WBGene00013379,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.585784853796809,3.80673361266171e-06,WBGene00013379,WBGene00013379,History: N.A.
WBGene00007932,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.585770366572634,0.0045789304759382,WBGene00007932,WBGene00007932,History: N.A.
WBGene00000224,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.58563953676993,2.54723364931758e-05,WBGene00000224,WBGene00000224,History: Renamed on 2008-02-28
WBGene00022307,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.585493888771353,7.13077512148003e-06,WBGene00022307,WBGene00022307,History: N.A.
WBGene00022333,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.585421107090465,0.0296572504137982,WBGene00022333,WBGene00022333,History: N.A.
WBGene00006608,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.585306145905896,6.6312138415549e-05,WBGene00006608,WBGene00006608,History: N.A.
WBGene00000145,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.585237396438303,0.0088220640821959,WBGene00000145,WBGene00000145,History: N.A.
WBGene00019748,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.584547451477249,0.0040373305855203,WBGene00019748,WBGene00019748,History: N.A.
WBGene00000097,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.584518487093994,2.21671133633894e-05,WBGene00000097,WBGene00000097,History: N.A.
WBGene00009887,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.58372037898722,0.0182169180946252,WBGene00009887,WBGene00009887,History: N.A.
WBGene00008301,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.5828833926578,0.0277670461504735,WBGene00008301,WBGene00008301,"History: Split into pals-37(WBGene00138721). History of WBGene00008301: Split into ""WBGene00138721"" on 2008-09-25; Renamed on 2016-10-26"
WBGene00009680,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.582789337430464,0.0056115526549842,WBGene00009680,WBGene00009680,History: N.A.
WBGene00019097,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.582787642039344,9.29900716065972e-06,WBGene00019097,WBGene00019097,History: N.A.
WBGene00010135,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.582719602968828,0.0035627761223334,WBGene00010135,WBGene00010135,History: N.A.
WBGene00021903,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.582681521728409,2.61486726782987e-05,WBGene00021903,WBGene00015155,"History: Merged into ""WBGene00015155"" on 2017-06-29"
WBGene00004091,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.582664724486517,9.43617339838895e-06,WBGene00004091,WBGene00004091,History: N.A.
WBGene00017042,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.582660093362483,0.0242247289801925,WBGene00017042,WBGene00017042,History: N.A.
WBGene00014017,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.582348886508994,1.53208824043326e-05,WBGene00014017,WBGene00014017,History: N.A.
WBGene00013093,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.580859331596842,2.19464919729414e-05,WBGene00013093,WBGene00013093,History: N.A.
WBGene00015741,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.580728438712914,0.0206715150740299,WBGene00015741,WBGene00015741,History: N.A.
WBGene00013542,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.580517161569151,0.043018665411333,WBGene00013542,WBGene00013542,History: N.A.
WBGene00010334,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.579977489746075,0.0125762770774286,WBGene00010334,WBGene00010334,History: N.A.
WBGene00008218,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.57949739572841,0.0086152872944298,WBGene00008218,WBGene00008218,History: N.A.
WBGene00001074,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.579397286983703,1.15328721923545e-05,WBGene00001074,WBGene00001074,History: N.A.
WBGene00044188,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.57817217993641,0.0161526483922987,WBGene00044188,WBGene00044188,History: N.A.
WBGene00013091,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.578016455373356,0.0247863022166738,WBGene00013091,WBGene00013091,History: N.A.
WBGene00022178,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.577574827750741,4.34940216727638e-06,WBGene00022178,WBGene00022178,History: N.A.
WBGene00016456,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.576716417331858,0.0177776969100553,WBGene00016456,WBGene00016456,History: N.A.
WBGene00003632,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.576707513978971,0.0037989212317594,WBGene00003632,WBGene00003632,History: N.A.
WBGene00001754,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.575950528069186,6.68935534427756e-07,WBGene00001754,WBGene00001754,History: N.A.
WBGene00000834,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.575541442699642,0.0004160485870255,WBGene00000834,WBGene00000834,History: N.A.
WBGene00016961,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.573995574227706,6.11144432239111e-06,WBGene00016961,WBGene00016961,History: Renamed on 2007-06-04
WBGene00012346,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.573975501435841,0.0130500264041237,WBGene00012346,WBGene00012346,History: N.A.
WBGene00008342,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.573904718873938,0.0248047366790226,WBGene00008342,WBGene00008342,History: N.A.
WBGene00021533,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.573196405686784,0.0152688146864495,WBGene00021533,WBGene00021533,History: N.A.
WBGene00043062,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.573062382165265,0.0001584554242436,WBGene00043062,WBGene00043062,History: N.A.
WBGene00002266,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.572577639168269,5.02432083116083e-07,WBGene00002266,WBGene00002266,History: N.A.
WBGene00021239,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.572362516025128,0.0128703513880113,WBGene00021239,WBGene00021239,History: N.A.
WBGene00013385,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.572274181848887,0.0039791857598305,WBGene00013385,WBGene00013385,History: N.A.
WBGene00009272,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.572257293291742,0.0039073414586401,WBGene00009272,WBGene00009272,History: N.A.
WBGene00019403,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.572127063830011,0.0003043627866735,WBGene00019403,WBGene00019403,History: N.A.
WBGene00008692,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.571726795659867,0.0010088517473449,WBGene00008692,WBGene00008692,History: N.A.
WBGene00003691,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.571365028567005,0.0001342148710049,WBGene00003691,WBGene00003691,History: N.A.
WBGene00000276,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.571009654743409,1.35466562351091e-06,WBGene00000276,WBGene00000276,History: N.A.
WBGene00022668,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.570335683574189,0.0015648116781086,WBGene00022668,WBGene00022668,History: N.A.
WBGene00015747,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.568750472369471,0.0136142852992255,WBGene00015747,WBGene00015747,History: N.A.
WBGene00011066,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.568076171210017,0.0344953401731716,WBGene00011066,WBGene00011066,History: N.A.
WBGene00017302,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.567946769354053,2.60939963332239e-06,WBGene00017302,WBGene00017302,History: N.A.
WBGene00007749,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.567185213901501,0.0137514196184155,WBGene00007749,WBGene00007749,History: N.A.
WBGene00003616,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.566844437514062,0.0026122235826128,WBGene00003616,WBGene00003616,History: N.A.
WBGene00004037,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.565967794806452,0.0002264055622667,WBGene00004037,WBGene00004037,History: N.A.
WBGene00020064,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.565785430534979,0.0234121317055056,WBGene00020064,WBGene00020064,History: N.A.
WBGene00015483,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.565660023272508,0.0088372773012608,WBGene00015483,WBGene00015483,History: N.A.
WBGene00016190,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.562961286797141,1.24193681666446e-05,WBGene00016190,WBGene00016190,History: N.A.
WBGene00018860,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.562153651476606,0.0001575453641684,WBGene00018860,WBGene00018860,History: N.A.
WBGene00003093,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.560511327092111,0.0223710809762059,WBGene00003093,WBGene00003093,History: N.A.
WBGene00002201,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.560482231923287,2.58051933330169e-05,WBGene00002201,WBGene00002201,History: N.A.
WBGene00007689,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.559593940613285,1.28950386060788e-05,WBGene00007689,WBGene00007689,History: N.A.
WBGene00006599,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.559564463921871,0.0001378807409472,WBGene00006599,WBGene00006599,History: Renamed on 2011-03-29
WBGene00017955,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.557507189111066,0.0450848871780783,WBGene00017955,WBGene00017955,History: N.A.
WBGene00011601,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.55748299341104,0.0414568123213221,WBGene00011601,WBGene00011601,History: N.A.
WBGene00011311,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.557099780785843,2.17898568187625e-06,WBGene00011311,WBGene00011311,History: N.A.
WBGene00010484,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.556414988633928,0.0018275223767855,WBGene00010484,WBGene00010484,History: N.A.
WBGene00008040,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.555610406330445,0.0076250294038336,WBGene00008040,WBGene00008040,History: N.A.
WBGene00021191,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.555024543186421,7.5971353671166e-05,WBGene00021191,WBGene00021191,History: N.A.
WBGene00004093,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.554950572274687,0.0005124852960832,WBGene00004093,WBGene00004093,History: Renamed on 2011-10-14
WBGene00003626,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.554349386242438,0.000375165059608,WBGene00003626,WBGene00003626,History: N.A.
WBGene00003813,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.553862047909115,5.18936549295954e-07,WBGene00003813,WBGene00003813,History: N.A.
WBGene00008436,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.552952152035487,0.0010768648400961,WBGene00008436,WBGene00008436,History: N.A.
WBGene00007228,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.552816032571175,0.0002876733689752,WBGene00007228,WBGene00007228,History: N.A.
WBGene00003611,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.552676773867424,0.0183910780360651,WBGene00003611,WBGene00003611,History: N.A.
WBGene00044078,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.551849926121874,0.0046735438588621,WBGene00044078,WBGene00044078,History: N.A.
WBGene00003507,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.551685090971918,0.0003945732450281,WBGene00003507,WBGene00003507,History: N.A.
WBGene00019932,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.549772748587233,0.0008769507248655,WBGene00019932,WBGene00019932,History: N.A.
WBGene00013658,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.549735880169234,0.0329141202328028,WBGene00013658,WBGene00013658,History: N.A.
WBGene00020783,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.54913083787633,0.0104523474424192,WBGene00020783,WBGene00020783,History: N.A.
WBGene00016943,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.549126349439759,3.47768699275306e-07,WBGene00016943,WBGene00016943,History: Renamed on 2004-08-25
WBGene00007414,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.549076482996208,0.0008755079543524,WBGene00007414,WBGene00007414,History: N.A.
WBGene00005655,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.548850552791676,0.0003406385680874,WBGene00005655,WBGene00005655,History: N.A.
WBGene00018636,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.54880394036115,0.0038428312527162,WBGene00018636,WBGene00018636,History: N.A.
WBGene00020007,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.548441814722924,0.0042823637418478,WBGene00020007,WBGene00020007,History: N.A.
WBGene00013118,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.54805124571243,4.809079893457e-05,WBGene00013118,WBGene00013118,History: N.A.
WBGene00000215,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.547712738786428,8.78402510940627e-09,WBGene00000215,WBGene00000215,"History: Split into T18H9.11(WBGene00271820). History of WBGene00000215: Split into ""WBGene00271820"" on 2017-09-21"
WBGene00206373,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.546909938802105,0.0114649826370282,WBGene00206373,WBGene00206373,History: N.A.
WBGene00019406,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.546249859723792,0.0046150371780907,WBGene00019406,WBGene00019406,History: N.A.
WBGene00018113,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.54596629485607,0.0028467457927375,WBGene00018113,WBGene00018113,History: N.A.
WBGene00001922,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.545776003371873,0.0415080094171323,WBGene00001922,WBGene00001922,History: N.A.
WBGene00012139,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.545750935039221,0.0081144292533823,WBGene00012139,WBGene00012139,History: N.A.
WBGene00021146,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.545593061421179,0.0032400976458798,WBGene00021146,WBGene00021146,History: N.A.
WBGene00011449,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.545438141268999,0.000137686281789,WBGene00011449,WBGene00011449,"History: Split into T04H1.13(WBGene00303076). History of WBGene00011449: Split into ""WBGene00303076"" on 2018-03-02; Renamed on 2022-09-29"
WBGene00011788,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.545405910920461,0.0234955066505518,WBGene00011788,WBGene00011788,History: N.A.
WBGene00016740,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.54469581678142,0.0005907345045808,WBGene00016740,WBGene00016740,History: N.A.
WBGene00003876,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.544689862351965,0.0067459373148924,WBGene00003876,WBGene00003876,History: Renamed on 2009-04-29
WBGene00006418,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.544085133014015,0.0494853533499428,WBGene00006418,WBGene00006418,History: Renamed on 2018-06-11
WBGene00011180,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.543994595387103,0.0435998461720924,WBGene00011180,WBGene00011180,History: N.A.
WBGene00004198,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.543993009017422,0.0003371454069937,WBGene00004198,WBGene00004198,History: N.A.
WBGene00009676,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.542212352797274,0.0019921249088741,WBGene00009676,WBGene00009676,History: N.A.
WBGene00015841,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.542041305509552,0.00032362535949,WBGene00015841,WBGene00015841,History: N.A.
WBGene00017272,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.541070574245846,8.48552898712196e-07,WBGene00017272,WBGene00017272,History: N.A.
WBGene00023486,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.541050259621144,0.0204317211172179,WBGene00023486,WBGene00023486,History: N.A.
WBGene00015410,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.540482906089544,0.0051834709372382,WBGene00015410,WBGene00015410,History: N.A.
WBGene00007984,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.540393378356513,0.0203299065097621,WBGene00007984,WBGene00007984,History: N.A.
WBGene00002981,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.540182774954737,0.0194068289859286,WBGene00002981,WBGene00002981,History: Renamed on 2008-02-29
WBGene00045366,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.540181179086781,0.0337684778052354,WBGene00045366,WBGene00045366,History: N.A.
WBGene00007448,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.540112613368492,0.0295767454402741,WBGene00007448,WBGene00007448,History: N.A.
WBGene00014106,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.539916965821676,0.002698714431453,WBGene00014106,WBGene00014106,"History: Split into ZK856.18(WBGene00194912). History of WBGene00014106: Split into ""WBGene00194912"" on 2010-01-20"
WBGene00001877,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.539217985931178,0.0113090477381589,WBGene00001877,WBGene00001877,History: N.A.
WBGene00004986,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.539067472603564,0.0003301787408578,WBGene00004986,WBGene00004986,History: N.A.
WBGene00016865,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.539045287173137,0.0007973592536399,WBGene00016865,WBGene00016865,"History: Split into C52B9.19(WBGene00304788). History of WBGene00016865: Split into ""WBGene00304788"" on 2019-05-20"
WBGene00009876,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.538604733636983,0.0153677321949559,WBGene00009876,WBGene00009876,History: N.A.
WBGene00004083,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.538566551118223,0.00370454952354,WBGene00004083,WBGene00004083,History: N.A.
WBGene00002234,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.53719871170863,0.0003689517230957,WBGene00002234,WBGene00002234,History: N.A.
WBGene00001595,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.537048412479219,0.01952260423914,WBGene00001595,WBGene00001595,History: N.A.
WBGene00008224,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.536718293966054,0.0001441676868526,WBGene00008224,WBGene00008224,History: N.A.
WBGene00004061,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.535789305185984,0.0002630014423659,WBGene00004061,WBGene00004061,History: N.A.
WBGene00004677,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.53515193155779,0.0008518936311073,WBGene00004677,WBGene00004677,History: N.A.
WBGene00020625,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.534640699044609,0.0010511357363917,WBGene00020625,WBGene00020625,History: N.A.
WBGene00009257,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.534577671719617,0.0191268961771645,WBGene00009257,WBGene00009257,History: N.A.
WBGene00009050,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.534320875889762,0.0004715087503215,WBGene00009050,WBGene00009050,History: N.A.
WBGene00018966,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.533998632565723,0.0300452480638696,WBGene00018966,WBGene00018966,History: N.A.
WBGene00001973,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.533814788526511,0.0088848331687351,WBGene00001973,WBGene00001973,History: N.A.
WBGene00018164,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.532886657076674,0.0022653519312618,WBGene00018164,WBGene00018164,History: N.A.
WBGene00021996,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.532798769635282,0.00478101071966,WBGene00021996,WBGene00021996,History: N.A.
WBGene00021702,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.532431446792566,1.18594480729089e-05,WBGene00021702,WBGene00021702,History: N.A.
WBGene00022951,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.53135246853964,3.1727129322787e-05,WBGene00022951,WBGene00022951,History: N.A.
WBGene00003696,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.531292617047409,0.0103068768873875,WBGene00003696,WBGene00003696,History: N.A.
WBGene00009397,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.530673298093579,3.75380382497523e-05,WBGene00009397,WBGene00009397,History: N.A.
WBGene00000625,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.530480968889138,0.0005272479162896,WBGene00000625,WBGene00000625,History: N.A.
WBGene00004278,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.530475967407894,0.0002823598314052,WBGene00004278,WBGene00004278,History: N.A.
WBGene00010079,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.530102891311872,0.0001209319142553,WBGene00010079,WBGene00010079,History: N.A.
WBGene00015509,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.529229659633269,1.47978788609419e-06,WBGene00015509,WBGene00015509,History: N.A.
WBGene00019296,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.529124987852766,6.39926089743631e-05,WBGene00019296,WBGene00019296,History: N.A.
WBGene00009347,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.528842867738151,0.0010748911865091,WBGene00009347,WBGene00009347,History: N.A.
WBGene00008730,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.528240705339662,0.0089743166891813,WBGene00008730,WBGene00008730,History: N.A.
WBGene00003707,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.527902847956394,0.0415293275889428,WBGene00003707,WBGene00003707,History: N.A.
WBGene00004356,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.527819595086007,4.70386494850287e-05,WBGene00004356,WBGene00004356,History: N.A.
WBGene00017688,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.527650222734998,0.0001360148332757,WBGene00017688,WBGene00017688,History: N.A.
WBGene00015010,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.527556443768571,0.0129330929228572,WBGene00015010,WBGene00015010,History: N.A.
WBGene00020093,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.52710416106892,0.0126363442207793,WBGene00020093,WBGene00020093,History: N.A.
WBGene00184990,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.527030294696555,0.045782118952741,WBGene00184990,WBGene00184990,History: N.A.
WBGene00012615,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.526760649325017,1.06653352000644e-05,WBGene00012615,WBGene00012615,History: N.A.
WBGene00016404,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.526455995579144,0.0032253548111711,WBGene00016404,WBGene00016404,History: N.A.
WBGene00009219,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.526279324155715,0.0004385803967436,WBGene00009219,WBGene00009219,History: N.A.
WBGene00015095,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.525767555563543,0.0008878564661237,WBGene00015095,WBGene00015095,History: N.A.
WBGene00012330,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.525379269012628,0.0004652914239649,WBGene00012330,WBGene00012330,History: N.A.
WBGene00012407,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.525291664827398,5.08524100242263e-06,WBGene00012407,WBGene00012407,History: N.A.
