Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00022092,1.268079031,4.13e-05,WBGene00022092,WBGene00022092,History: N.A.
WBGene00011900,1.267596159,0.001324086,WBGene00011900,WBGene00011900,"History: Split into T21C12.8(WBGene00043998). History of WBGene00011900: Split into ""WBGene00043998"" on 2004-11-08"
WBGene00004971,1.267461569,1.64e-05,WBGene00004971,WBGene00004971,History: N.A.
WBGene00043156,1.267422748,1.07e-05,WBGene00043156,WBGene00043156,History: Killed on 2004-10-04; Resurrected on 2004-10-27
WBGene00013189,1.266659617,5.55e-16,WBGene00013189,WBGene00013189,History: N.A.
WBGene00010557,1.266598634,7.61e-09,WBGene00010557,WBGene00010557,History: N.A.
WBGene00018360,1.266407353,0.000104045,WBGene00018360,WBGene00018360,History: N.A.
WBGene00003081,1.26614219,0.000229167,WBGene00003081,WBGene00003081,History: N.A.
WBGene00001029,1.265683229,4.39e-14,WBGene00001029,WBGene00001029,History: N.A.
WBGene00010678,1.265619394,2.04e-07,WBGene00010678,WBGene00010678,History: N.A.
WBGene00016811,1.265503873,0.000880753,WBGene00016811,WBGene00016811,History: N.A.
WBGene00011985,1.265413516,8.12e-06,WBGene00011985,WBGene00011985,History: N.A.
WBGene00018900,1.264493801,1.48e-16,WBGene00018900,WBGene00018900,History: N.A.
WBGene00004958,1.264284215,7.42e-06,WBGene00004958,WBGene00004958,History: N.A.
WBGene00001309,1.263965225,6.49e-05,WBGene00001309,WBGene00001309,History: N.A.
WBGene00009445,1.263871717,4.19e-05,WBGene00009445,WBGene00009445,History: N.A.
WBGene00020264,1.263646412,6.58e-05,WBGene00020264,WBGene00020264,History: N.A.
WBGene00015073,1.263131138,3.45e-10,WBGene00015073,WBGene00015073,History: N.A.
WBGene00013196,1.262524827,9.05e-07,WBGene00013196,WBGene00013196,History: N.A.
WBGene00219756,1.261486882,7.25e-09,WBGene00219756,WBGene00219756,History: N.A.
WBGene00015698,1.261475816,2.89e-07,WBGene00015698,WBGene00015698,History: N.A.
WBGene00017757,1.260931284,9.86e-05,WBGene00017757,WBGene00017757,History: Renamed on 2005-05-06
WBGene00020952,1.260118682,3.8e-09,WBGene00020952,WBGene00020952,History: N.A.
WBGene00021687,1.259953305,1.63e-05,WBGene00021687,WBGene00021687,History: N.A.
WBGene00017064,1.259753468,3.55e-07,WBGene00017064,WBGene00017064,History: N.A.
WBGene00000097,1.259726722,9.94e-07,WBGene00000097,WBGene00000097,History: N.A.
WBGene00008363,1.259389659,2.4e-05,WBGene00008363,WBGene00008363,History: N.A.
WBGene00001284,1.259206192,8.92e-11,WBGene00001284,WBGene00001284,History: N.A.
WBGene00001487,1.259029362,5.49e-08,WBGene00001487,WBGene00001487,History: N.A.
WBGene00018923,1.258905393,0.000442343,WBGene00018923,WBGene00018923,History: N.A.
WBGene00009013,1.25886817,0.001305196,WBGene00009013,WBGene00009013,History: N.A.
WBGene00020184,1.258828378,8.1e-08,WBGene00020184,WBGene00020184,History: N.A.
WBGene00012718,1.258704824,5.03e-05,WBGene00012718,WBGene00012718,History: N.A.
WBGene00018374,1.258590584,1.74e-05,WBGene00018374,WBGene00018374,History: N.A.
WBGene00001683,1.258526319,2.19e-09,WBGene00001683,WBGene00001683,History: N.A.
WBGene00003825,1.258056986,4.88e-07,WBGene00003825,WBGene00003825,History: N.A.
WBGene00219660,1.257577502,1.61e-13,WBGene00219660,WBGene00219660,History: N.A.
WBGene00016311,1.256875476,3.71e-06,WBGene00016311,WBGene00016311,History: N.A.
WBGene00009245,1.256190618,1.51e-05,WBGene00009245,WBGene00009245,History: Renamed on 2009-04-22
WBGene00015688,1.255427553,7.91e-05,WBGene00015688,WBGene00015688,History: N.A.
WBGene00001182,1.255206302,0.000192781,WBGene00001182,WBGene00001182,History: N.A.
WBGene00005012,1.255080427,1.36e-05,WBGene00005012,WBGene00005012,History: N.A.
WBGene00006795,1.254709293,6.11e-07,WBGene00006795,WBGene00006795,History: N.A.
WBGene00022628,1.254207136,1.01e-05,WBGene00022628,WBGene00022628,History: N.A.
WBGene00010891,1.254187114,0.000709099,WBGene00010891,WBGene00010891,History: N.A.
WBGene00044810,1.253572066,0.001084142,WBGene00044810,WBGene00044810,History: N.A.
WBGene00021771,1.253530475,0.000425918,WBGene00021771,WBGene00021771,History: N.A.
WBGene00045322,1.253189535,0.000299836,WBGene00045322,WBGene00045322,History: N.A.
WBGene00194680,1.252750762,4.15e-15,WBGene00194680,WBGene00194680,History: N.A.
WBGene00015793,1.252123112,0.001239017,WBGene00015793,WBGene00015793,History: N.A.
WBGene00010324,1.251082368,1.07e-05,WBGene00010324,WBGene00010324,"History: Split into F59C6.14(WBGene00044792). History of WBGene00010324: Split into ""WBGene00044792"" on 2006-03-20"
WBGene00001653,1.250538,3.23e-06,WBGene00001653,WBGene00001653,History: N.A.
WBGene00022360,1.250408772,7.04e-09,WBGene00022360,WBGene00022360,History: N.A.
WBGene00009048,1.250324561,4.56e-08,WBGene00009048,WBGene00009048,History: N.A.
WBGene00006941,1.249064226,5.85e-13,WBGene00006941,WBGene00006941,History: N.A.
WBGene00019509,1.248689859,5.39e-06,WBGene00019509,WBGene00019509,History: N.A.
WBGene00022785,1.248584086,3.53e-09,WBGene00022785,WBGene00022785,History: N.A.
WBGene00015627,1.248063817,8.32e-06,WBGene00015627,WBGene00015627,History: N.A.
WBGene00019821,1.247001076,5.88e-06,WBGene00019821,WBGene00019821,History: N.A.
WBGene00219707,1.246811296,1.08e-14,WBGene00219707,WBGene00219707,History: N.A.
WBGene00011047,1.246459509,3.72e-10,WBGene00011047,WBGene00011047,History: Renamed on 2021-04-19
WBGene00007703,1.246105591,1.56e-14,WBGene00007703,WBGene00007703,History: Renamed on 2005-03-17
WBGene00002272,1.244470676,4.13e-05,WBGene00002272,WBGene00002272,History: N.A.
WBGene00009478,1.244277174,3.45e-06,WBGene00009478,WBGene00009478,History: Renamed on 2010-04-16
WBGene00006968,1.243851121,7.31e-06,WBGene00006968,WBGene00006968,History: Renamed on 2010-01-29
WBGene00020993,1.243673411,5.7e-05,WBGene00020993,WBGene00020993,History: N.A.
WBGene00011333,1.243571728,1.39e-18,WBGene00011333,WBGene00011333,History: N.A.
WBGene00003158,1.243364428,6.46e-10,WBGene00003158,WBGene00003158,History: N.A.
WBGene00019196,1.243215809,0.003175775,WBGene00019196,WBGene00019196,History: N.A.
WBGene00021444,1.24195684,2.74e-07,WBGene00021444,WBGene00021444,History: N.A.
WBGene00018563,1.241225735,0.001983643,WBGene00018563,WBGene00018563,History: N.A.
WBGene00020095,1.239060564,0.000308166,WBGene00020095,WBGene00020095,History: N.A.
WBGene00007008,1.238733565,1.57e-09,WBGene00007008,WBGene00007008,History: N.A.
WBGene00016327,1.23842471,0.000176576,WBGene00016327,WBGene00016327,History: N.A.
WBGene00017589,1.238389638,0.000402654,WBGene00017589,WBGene00017589,History: N.A.
WBGene00004881,1.238302611,2.86e-07,WBGene00004881,WBGene00004881,History: N.A.
WBGene00000080,1.238248173,1.27e-07,WBGene00000080,WBGene00000080,History: N.A.
WBGene00000796,1.237929839,3.54e-09,WBGene00000796,WBGene00000796,History: Renamed on 2007-06-04
WBGene00021508,1.237638341,0.001112473,WBGene00021508,WBGene00021508,History: N.A.
WBGene00000784,1.237028223,1.05e-13,WBGene00000784,WBGene00000784,History: N.A.
WBGene00003921,1.236442442,3.8e-05,WBGene00003921,WBGene00003921,History: N.A.
WBGene00006577,1.236004216,1.67e-09,WBGene00006577,WBGene00006577,History: N.A.
WBGene00009738,1.234671709,1.64e-06,WBGene00009738,WBGene00009738,History: N.A.
WBGene00021214,1.234640334,4.17e-05,WBGene00021214,WBGene00021214,History: N.A.
WBGene00007023,1.234323244,4.01e-08,WBGene00007023,WBGene00007023,History: N.A.
WBGene00007587,1.234048753,7.98e-10,WBGene00007587,WBGene00007587,History: N.A.
WBGene00019949,1.233596875,0.000466061,WBGene00019949,WBGene00019949,History: N.A.
WBGene00009783,1.233026845,1.54e-06,WBGene00009783,WBGene00009783,History: N.A.
WBGene00045162,1.232398514,3.57e-10,WBGene00045162,WBGene00045162,History: N.A.
WBGene00015767,1.231980035,8.17e-05,WBGene00015767,WBGene00015767,History: N.A.
WBGene00012401,1.231859503,2.98e-06,WBGene00012401,WBGene00012401,History: N.A.
WBGene00008990,1.231147678,4.91e-11,WBGene00008990,WBGene00008990,History: N.A.
WBGene00021792,1.228390607,5.29e-06,WBGene00021792,WBGene00021792,History: N.A.
WBGene00007111,1.22822568,7.36e-10,WBGene00007111,WBGene00007111,History: N.A.
WBGene00022712,1.22810839,2.09e-08,WBGene00022712,WBGene00022712,History: N.A.
WBGene00001412,1.227945698,5.55e-05,WBGene00001412,WBGene00001412,History: N.A.
WBGene00018975,1.227056338,1.82e-10,WBGene00018975,WBGene00018975,History: N.A.
WBGene00010198,1.225427663,6.15e-06,WBGene00010198,WBGene00010198,History: N.A.
WBGene00022253,1.223729815,1.85e-07,WBGene00022253,WBGene00022253,History: N.A.
WBGene00006812,1.223523612,3.05e-05,WBGene00006812,WBGene00006812,History: N.A.
WBGene00009385,1.222828408,1.02e-07,WBGene00009385,WBGene00009385,History: N.A.
WBGene00195093,1.222776563,2.33e-07,WBGene00195093,WBGene00195093,History: N.A.
WBGene00017085,1.222726172,1.03e-09,WBGene00017085,WBGene00017085,History: N.A.
WBGene00005011,1.222268424,7.95e-07,WBGene00005011,WBGene00005011,History: N.A.
WBGene00022150,1.222092792,0.000267765,WBGene00022150,WBGene00022150,History: N.A.
WBGene00001651,1.221985798,1.6e-06,WBGene00001651,WBGene00001651,History: N.A.
WBGene00000913,1.22186982,1.91e-06,WBGene00000913,WBGene00000913,History: N.A.
WBGene00019498,1.221728085,0.000753472,WBGene00019498,WBGene00019498,History: N.A.
WBGene00019544,1.220504384,1.2e-10,WBGene00019544,WBGene00019544,History: N.A.
WBGene00020896,1.219282155,1.99e-06,WBGene00020896,WBGene00020896,"History: Split into T28D9.16(WBGene00270303). History of WBGene00020896: Split into ""WBGene00270303"" on 2016-07-01"
WBGene00011270,1.219095716,4.47e-08,WBGene00011270,WBGene00011270,History: N.A.
WBGene00001860,1.219062773,5.17e-10,WBGene00001860,WBGene00001860,History: N.A.
WBGene00008740,1.218865505,1.25e-16,WBGene00008740,WBGene00008740,History: N.A.
WBGene00006489,1.218305503,7.43e-07,WBGene00006489,WBGene00006489,History: Renamed on 2011-09-30
WBGene00008595,1.215572318,7.71e-06,WBGene00008595,WBGene00008595,History: N.A.
WBGene00012514,1.215139683,1.09e-06,WBGene00012514,WBGene00012514,History: N.A.
WBGene00044384,1.214710462,0.00038872,WBGene00044384,WBGene00044384,History: N.A.
WBGene00016148,1.214044006,2.57e-07,WBGene00016148,WBGene00016148,History: N.A.
WBGene00219206,1.213470138,3.25e-14,WBGene00219206,WBGene00219206,History: N.A.
WBGene00008385,1.213454136,1.57e-12,WBGene00008385,WBGene00008385,History: N.A.
WBGene00003132,1.213235171,7.21e-10,WBGene00003132,WBGene00003132,History: Renamed on 2015-03-03
WBGene00013997,1.213045366,2.26e-09,WBGene00013997,WBGene00013997,History: N.A.
WBGene00000264,1.213041611,4.67e-07,WBGene00000264,WBGene00000264,History: N.A.
WBGene00020841,1.212840113,0.001025865,WBGene00020841,WBGene00020841,History: N.A.
WBGene00012231,1.212736449,0.002443999,WBGene00012231,WBGene00012231,History: N.A.
WBGene00017834,1.212666068,4.63e-07,WBGene00017834,WBGene00017834,History: N.A.
WBGene00018967,1.212664034,4.61e-13,WBGene00018967,WBGene00018967,History: N.A.
WBGene00017050,1.212550673,5.33e-06,WBGene00017050,WBGene00017050,History: N.A.
WBGene00007400,1.212306811,0.00108215,WBGene00007400,WBGene00007400,History: N.A.
WBGene00021311,1.212189324,1.71e-06,WBGene00021311,WBGene00021311,History: N.A.
WBGene00017829,1.212173037,1.5e-06,WBGene00017829,WBGene00017829,History: N.A.
WBGene00011268,1.21185747,0.000658194,WBGene00011268,WBGene00011268,History: N.A.
WBGene00017768,1.211758177,3.52e-09,WBGene00017768,WBGene00017768,History: N.A.
WBGene00018423,1.21099846,3.92e-07,WBGene00018423,WBGene00018423,History: N.A.
WBGene00021811,1.210468563,6.56e-05,WBGene00021811,WBGene00021811,History: N.A.
WBGene00015351,1.209943237,0.00013224,WBGene00015351,WBGene00015351,History: N.A.
WBGene00000257,1.209776231,1.84e-12,WBGene00000257,WBGene00000257,History: N.A.
WBGene00011959,1.209545892,1.21e-06,WBGene00011959,WBGene00011959,History: N.A.
WBGene00012497,1.209426599,1.06e-06,WBGene00012497,WBGene00012497,History: N.A.
WBGene00022233,1.209344082,5.29e-06,WBGene00022233,WBGene00022233,History: N.A.
WBGene00010990,1.209322729,2.25e-10,WBGene00010990,WBGene00010990,History: N.A.
WBGene00013443,1.209254439,2.42e-07,WBGene00013443,WBGene00013443,History: Renamed on 2013-09-25
WBGene00013270,1.208993216,5.91e-11,WBGene00013270,WBGene00013270,History: N.A.
WBGene00219748,1.208861457,1.87e-10,WBGene00219748,WBGene00219748,History: N.A.
WBGene00009237,1.208697026,2.92e-06,WBGene00009237,WBGene00009237,History: N.A.
WBGene00022776,1.207424853,3.44e-05,WBGene00022776,WBGene00022776,History: Renamed on 2012-12-11
WBGene00016261,1.206915831,2.01e-05,WBGene00016261,WBGene00016261,History: N.A.
WBGene00009075,1.206577079,6.93e-08,WBGene00009075,WBGene00009075,History: N.A.
WBGene00008720,1.206308143,3.79e-06,WBGene00008720,WBGene00008720,History: N.A.
WBGene00003799,1.206173004,2.87e-09,WBGene00003799,WBGene00003799,History: N.A.
WBGene00020628,1.206040791,3.07e-10,WBGene00020628,WBGene00020628,History: N.A.
WBGene00007362,1.206037846,3.77e-06,WBGene00007362,WBGene00007362,History: N.A.
WBGene00013176,1.205059694,1.66e-05,WBGene00013176,WBGene00013176,History: N.A.
WBGene00008694,1.204969543,5.21e-08,WBGene00008694,WBGene00008694,History: N.A.
WBGene00008361,1.203951756,2.07e-08,WBGene00008361,WBGene00008361,History: N.A.
WBGene00002210,1.203246943,3.47e-06,WBGene00002210,WBGene00002210,History: N.A.
WBGene00017210,1.203219456,2.38e-05,WBGene00017210,WBGene00017210,History: N.A.
WBGene00007720,1.202979367,0.001350672,WBGene00007720,WBGene00007720,History: N.A.
WBGene00007914,1.202743857,1.72e-05,WBGene00007914,WBGene00007914,History: N.A.
WBGene00016161,1.202684894,0.001316132,WBGene00016161,WBGene00016161,History: N.A.
WBGene00006595,1.202617022,2.03e-10,WBGene00006595,WBGene00006595,History: N.A.
WBGene00001016,1.202561475,1.1e-08,WBGene00001016,WBGene00001016,History: N.A.
WBGene00019823,1.201431757,1.24e-06,WBGene00019823,WBGene00019823,History: N.A.
WBGene00016200,1.199856222,3.15e-06,WBGene00016200,WBGene00016200,History: N.A.
WBGene00013435,1.199394169,3.33e-08,WBGene00013435,WBGene00013435,History: N.A.
WBGene00003916,1.198733816,6.48e-10,WBGene00003916,WBGene00003916,History: N.A.
WBGene00013513,1.198329745,7.07e-05,WBGene00013513,WBGene00013513,History: N.A.
WBGene00009289,1.198281326,0.001301077,WBGene00009289,WBGene00009289,History: N.A.
WBGene00000079,1.19773346,9.07e-09,WBGene00000079,WBGene00000079,History: N.A.
WBGene00043998,1.197388183,6.83e-07,WBGene00043998,WBGene00043998,History: N.A.
WBGene00013526,1.197205919,0.000158237,WBGene00013526,WBGene00013526,History: N.A.
WBGene00003592,1.196817716,7.78e-10,WBGene00003592,WBGene00003592,History: N.A.
WBGene00015992,1.196587818,0.000229882,WBGene00015992,WBGene00015992,History: N.A.
WBGene00009124,1.196120371,5.68e-05,WBGene00009124,WBGene00009124,History: Renamed on 2008-08-08
WBGene00002276,1.195752751,3.11e-08,WBGene00002276,WBGene00002276,History: N.A.
WBGene00021394,1.195341847,7.36e-07,WBGene00021394,WBGene00021394,History: N.A.
WBGene00003789,1.195005946,6.02e-14,WBGene00003789,WBGene00003789,History: N.A.
WBGene00000815,1.194200927,4.27e-07,WBGene00000815,WBGene00000815,History: N.A.
WBGene00009344,1.193806865,5.38e-07,WBGene00009344,WBGene00009344,History: N.A.
WBGene00016586,1.19323318,4.15e-05,WBGene00016586,WBGene00016586,History: N.A.
WBGene00015553,1.19276239,3.13e-09,WBGene00015553,WBGene00015553,History: N.A.
WBGene00022203,1.192449498,1.78e-13,WBGene00022203,WBGene00022203,History: N.A.
WBGene00003475,1.192197356,4.95e-05,WBGene00003475,WBGene00003475,History: N.A.
WBGene00010779,1.192146392,4.05e-09,WBGene00010779,WBGene00010779,History: N.A.
WBGene00013299,1.19213677,0.000273814,WBGene00013299,WBGene00013299,History: N.A.
WBGene00016249,1.191738572,9.88e-05,WBGene00016249,WBGene00016249,History: N.A.
WBGene00016608,1.191400895,6.32e-05,WBGene00016608,WBGene00016608,History: N.A.
WBGene00016157,1.191274892,0.000740685,WBGene00016157,WBGene00016157,History: N.A.
WBGene00011918,1.189354423,2.91e-06,WBGene00011918,WBGene00011918,History: N.A.
WBGene00003157,1.188630682,6.26e-08,WBGene00003157,WBGene00003157,History: N.A.
WBGene00009254,1.188045087,3.81e-09,WBGene00009254,WBGene00009254,History: N.A.
WBGene00021589,1.187999237,0.000269643,WBGene00021589,WBGene00021589,History: N.A.
WBGene00019627,1.187568557,1.3e-08,WBGene00019627,WBGene00019627,"History: Split into K10D2.8(WBGene00189952). History of WBGene00019627: Split into ""WBGene00189952"" on 2009-04-20"
WBGene00000834,1.186674862,2.4e-08,WBGene00000834,WBGene00000834,History: N.A.
WBGene00008145,1.186199888,5.93e-11,WBGene00008145,WBGene00008145,History: N.A.
WBGene00022252,1.185716837,0.001824002,WBGene00022252,WBGene00022252,History: N.A.
WBGene00019767,1.185716173,2.93e-09,WBGene00019767,WBGene00019767,History: N.A.
WBGene00020661,1.185433052,4.83e-05,WBGene00020661,WBGene00020661,History: N.A.
WBGene00009173,1.18489573,5.58e-06,WBGene00009173,WBGene00009173,History: N.A.
WBGene00018482,1.18436327,1.9e-08,WBGene00018482,WBGene00018482,History: N.A.
WBGene00020031,1.183403079,7.76e-07,WBGene00020031,WBGene00020031,History: Renamed on 2015-02-09
WBGene00013703,1.183261809,3.85e-10,WBGene00013703,WBGene00013703,History: N.A.
WBGene00012496,1.18248185,3.43e-05,WBGene00012496,WBGene00012496,History: N.A.
WBGene00004989,1.182471078,0.00016649,WBGene00004989,WBGene00004989,History: N.A.
WBGene00012995,1.181989505,5.53e-07,WBGene00012995,WBGene00012995,History: N.A.
WBGene00008345,1.181398589,0.000777354,WBGene00008345,WBGene00008345,History: N.A.
WBGene00008399,1.180998317,3.84e-14,WBGene00008399,WBGene00008399,"History: Split into D2005.7(WBGene00086551). History of WBGene00008399: Split into ""WBGene00086551"" on 2008-06-27"
WBGene00007333,1.180984334,2.12e-10,WBGene00007333,WBGene00007333,History: N.A.
WBGene00022296,1.180919786,1.66e-07,WBGene00022296,WBGene00022296,History: N.A.
WBGene00011835,1.18089886,8.9e-09,WBGene00011835,WBGene00011835,History: N.A.
WBGene00018009,1.18042083,0.000190935,WBGene00018009,WBGene00018009,"History: Split into F33D11.17(WBGene00303057). History of WBGene00018009: Split into ""WBGene00303057"" on 2018-03-02"
WBGene00007145,1.17996173,0.000197298,WBGene00007145,WBGene00007145,History: N.A.
WBGene00016790,1.179764345,6.89e-05,WBGene00016790,WBGene00016790,History: N.A.
WBGene00011883,1.17880539,1.58e-06,WBGene00011883,WBGene00011883,History: N.A.
WBGene00012645,1.178787172,0.00131266,WBGene00012645,WBGene00012645,History: N.A.
WBGene00007122,1.178598572,4.45e-07,WBGene00007122,WBGene00007122,History: N.A.
WBGene00015634,1.178562,3.17e-08,WBGene00015634,WBGene00015634,History: N.A.
WBGene00004824,1.178402068,1e-06,WBGene00004824,WBGene00004824,History: N.A.
WBGene00012121,1.178247698,3.3e-10,WBGene00012121,WBGene00012121,"History: Split into ""WBGene00044793"" on 2006-03-22"
WBGene00009329,1.177942408,0.000307104,WBGene00009329,WBGene00009329,History: N.A.
WBGene00017161,1.177177838,5.43e-05,WBGene00017161,WBGene00017161,History: N.A.
WBGene00017079,1.176818346,4.29e-08,WBGene00017079,WBGene00017079,History: N.A.
WBGene00021270,1.176007516,3.74e-06,WBGene00021270,WBGene00021270,History: Renamed on 2019-11-21
WBGene00016021,1.176007311,0.002134995,WBGene00016021,WBGene00016021,History: N.A.
WBGene00015746,1.175508985,2.53e-05,WBGene00015746,WBGene00015746,History: N.A.
WBGene00018208,1.175375932,0.000563463,WBGene00018208,WBGene00018208,History: N.A.
WBGene00009264,1.175369047,2.75e-06,WBGene00009264,WBGene00009264,History: Renamed on 2023-07-10
WBGene00010665,1.175302653,3.58e-10,WBGene00010665,WBGene00010665,History: N.A.
WBGene00009994,1.175158589,0.000646516,WBGene00009994,WBGene00009994,History: N.A.
WBGene00009784,1.174941564,8.9e-06,WBGene00009784,WBGene00009784,History: N.A.
WBGene00009305,1.17490449,0.00053367,WBGene00009305,WBGene00009305,History: N.A.
WBGene00011240,1.173985077,1.01e-12,WBGene00011240,WBGene00011240,History: N.A.
WBGene00019118,1.172686578,9.84e-07,WBGene00019118,WBGene00019118,History: N.A.
WBGene00011819,1.172225118,4.37e-12,WBGene00011819,WBGene00011819,History: N.A.
WBGene00015927,1.172004171,2.27e-09,WBGene00015927,WBGene00015927,History: N.A.
WBGene00007001,1.171561391,8.78e-07,WBGene00007001,WBGene00007001,History: N.A.
WBGene00006730,1.170757002,0.00014583,WBGene00006730,WBGene00006730,History: N.A.
WBGene00006499,1.170752712,2.69e-11,WBGene00006499,WBGene00006499,History: N.A.
WBGene00012245,1.170417941,2.46e-07,WBGene00012245,WBGene00012245,History: N.A.
WBGene00012128,1.170289815,7.66e-06,WBGene00012128,WBGene00012128,History: N.A.
WBGene00004976,1.168555906,2.95e-09,WBGene00004976,WBGene00004976,History: N.A.
WBGene00020588,1.168007332,1.75e-09,WBGene00020588,WBGene00020588,History: N.A.
WBGene00013096,1.167398083,7.88e-06,WBGene00013096,WBGene00013096,History: N.A.
WBGene00021709,1.166380422,0.000579569,WBGene00021709,WBGene00021709,History: N.A.
WBGene00004031,1.166296032,2.94e-06,WBGene00004031,WBGene00004031,History: N.A.
WBGene00022400,1.165536913,9.43e-08,WBGene00022400,WBGene00022400,History: N.A.
WBGene00000158,1.165289088,1.49e-08,WBGene00000158,WBGene00000158,History: N.A.
WBGene00012319,1.164871431,2.17e-05,WBGene00012319,WBGene00012319,History: N.A.
WBGene00014022,1.16452514,0.000116935,WBGene00014022,WBGene00014022,History: N.A.
WBGene00011664,1.164488286,0.000351063,WBGene00011664,WBGene00011664,History: N.A.
WBGene00009223,1.164424564,0.001028682,WBGene00009223,WBGene00009223,History: N.A.
WBGene00012896,1.164092167,1.36e-17,WBGene00012896,WBGene00012896,History: Renamed on 2005-03-17
WBGene00010882,1.163025171,0.000947429,WBGene00010882,WBGene00010882,History: Renamed on 2007-03-15; Renamed on 2008-02-29
WBGene00003951,1.162908831,1.67e-11,WBGene00003951,WBGene00003951,History: N.A.
WBGene00017746,1.162203187,0.001421286,WBGene00017746,WBGene00017746,History: N.A.
WBGene00020799,1.161926408,3.73e-05,WBGene00020799,WBGene00020799,History: N.A.
WBGene00002227,1.16185695,3.92e-07,WBGene00002227,WBGene00002227,"History: Split into cisd-1(WBGene00044026). History of WBGene00002227: Split into ""WBGene00044026"" on 2004-12-14"
WBGene00010807,1.161125686,2.37e-07,WBGene00010807,WBGene00010807,History: N.A.
WBGene00021936,1.15934354,1.21e-05,WBGene00021936,WBGene00021936,History: Renamed on 2017-06-08
WBGene00021186,1.159275366,0.001035353,WBGene00021186,WBGene00021186,History: N.A.
WBGene00001230,1.158791183,1.88e-08,WBGene00001230,WBGene00001230,History: N.A.
WBGene00018819,1.157637015,0.000645767,WBGene00018819,WBGene00018819,History: Renamed on 2011-05-06
WBGene00017887,1.157200894,5.88e-05,WBGene00017887,WBGene00017887,History: N.A.
WBGene00018362,1.156945251,4.48e-09,WBGene00018362,WBGene00018362,History: N.A.
WBGene00010204,1.156920654,3.44e-12,WBGene00010204,WBGene00010204,History: N.A.
WBGene00012157,1.156597736,0.000300218,WBGene00012157,WBGene00012157,History: N.A.
WBGene00009276,1.156556281,1.44e-06,WBGene00009276,WBGene00009276,History: N.A.
WBGene00020914,1.155727099,6.64e-07,WBGene00020914,WBGene00020914,History: N.A.
WBGene00015557,1.154760463,4.73e-11,WBGene00015557,WBGene00015557,History: N.A.
WBGene00022673,1.154543989,2.2e-05,WBGene00022673,WBGene00022673,History: N.A.
WBGene00003864,1.154472601,8.07e-05,WBGene00003864,WBGene00003864,History: N.A.
WBGene00017931,1.154464291,3.26e-05,WBGene00017931,WBGene00017931,History: N.A.
WBGene00021322,1.154281549,5.22e-07,WBGene00021322,WBGene00021322,History: N.A.
WBGene00002214,1.153778741,2.03e-08,WBGene00002214,WBGene00002214,History: N.A.
WBGene00004297,1.153435283,0.00016553,WBGene00004297,WBGene00004297,History: N.A.
WBGene00020627,1.153120948,0.00026783,WBGene00020627,WBGene00020627,History: N.A.
WBGene00019711,1.152927812,1e-05,WBGene00019711,WBGene00019711,History: N.A.
WBGene00016061,1.152894918,1.99e-05,WBGene00016061,WBGene00016061,History: N.A.
WBGene00015801,1.15276409,0.00223529,WBGene00015801,WBGene00015801,History: N.A.
WBGene00015023,1.152614093,4.29e-05,WBGene00015023,WBGene00015023,History: N.A.
WBGene00008547,1.151965027,3.32e-05,WBGene00008547,WBGene00008547,History: N.A.
WBGene00020686,1.151957362,0.000453999,WBGene00020686,WBGene00020686,History: N.A.
WBGene00016752,1.151667256,2.82e-06,WBGene00016752,WBGene00016752,History: N.A.
WBGene00012351,1.150781351,5.51e-07,WBGene00012351,WBGene00012351,History: N.A.
WBGene00006958,1.15034265,0.002857277,WBGene00006958,WBGene00006958,History: N.A.
WBGene00014938,1.149227999,3.07e-05,WBGene00014938,WBGene00014938,"History: Split into Y62E10A.23(WBGene00302964). History of WBGene00014938: Split into ""WBGene00302964"" on 2018-03-06"
WBGene00003687,1.1486253,1.78e-06,WBGene00003687,WBGene00003687,History: N.A.
WBGene00001245,1.1483003,1.8e-07,WBGene00001245,WBGene00001245,History: N.A.
WBGene00015966,1.147793747,1.02e-05,WBGene00015966,WBGene00015968,"History: Merged into ""WBGene00015968"" on 2017-09-21"
WBGene00020762,1.147664288,2.83e-10,WBGene00020762,WBGene00020762,History: N.A.
WBGene00011722,1.147493254,1.49e-07,WBGene00011722,WBGene00011722,History: N.A.
WBGene00007603,1.147455522,0.004817384,WBGene00007603,WBGene00007603,History: N.A.
WBGene00022200,1.14625904,0.000228573,WBGene00022200,WBGene00022200,History: N.A.
WBGene00015126,1.146166979,1.27e-05,WBGene00015126,WBGene00015126,History: N.A.
WBGene00019783,1.145859634,2.38e-06,WBGene00019783,WBGene00019783,History: N.A.
WBGene00013551,1.145551961,0.000590922,WBGene00013551,WBGene00013551,History: N.A.
WBGene00015994,1.145485604,3.43e-08,WBGene00015994,WBGene00015994,History: N.A.
WBGene00009542,1.145305314,3.53e-14,WBGene00009542,WBGene00009542,History: N.A.
WBGene00001028,1.143951235,4.38e-07,WBGene00001028,WBGene00001028,History: N.A.
WBGene00013478,1.143835468,2.48e-05,WBGene00013478,WBGene00013478,History: N.A.
WBGene00003803,1.142782885,1.92e-07,WBGene00003803,WBGene00003803,History: N.A.
WBGene00021704,1.142194047,0.003682878,WBGene00021704,WBGene00021704,History: N.A.
WBGene00015486,1.141961276,1.35e-07,WBGene00015486,WBGene00015486,History: N.A.
WBGene00022114,1.141677842,2.55e-10,WBGene00022114,WBGene00022114,History: N.A.
WBGene00007017,1.141062058,9.05e-08,WBGene00007017,WBGene00007017,History: N.A.
