Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00006499,1.309347983,2.72e-11,WBGene00006499,WBGene00006499,History: N.A.
WBGene00000419,1.309131097,6.27e-11,WBGene00000419,WBGene00000419,History: N.A.
WBGene00014115,1.309107871,1.24e-09,WBGene00014115,WBGene00014115,History: N.A.
WBGene00016623,1.308468079,6.46e-05,WBGene00016623,WBGene00016623,History: N.A.
WBGene00020193,1.307822493,6.86e-06,WBGene00020193,WBGene00020193,History: N.A.
WBGene00021209,1.30779852,6.98e-09,WBGene00021209,WBGene00021209,History: N.A.
WBGene00021319,1.307703415,9e-07,WBGene00021319,WBGene00021319,History: N.A.
WBGene00022019,1.3074248,1.99e-09,WBGene00022019,WBGene00022019,History: N.A.
WBGene00022431,1.307348457,1.98e-09,WBGene00022431,WBGene00022431,History: N.A.
WBGene00022376,1.306670509,1.47e-07,WBGene00022376,WBGene00022376,History: N.A.
WBGene00010369,1.30594006,8.47e-11,WBGene00010369,WBGene00010369,History: N.A.
WBGene00010427,1.305368338,1.93e-07,WBGene00010427,WBGene00010427,History: N.A.
WBGene00004209,1.305078411,4.91e-06,WBGene00004209,WBGene00004209,History: N.A.
WBGene00015308,1.303926372,1.4e-09,WBGene00015308,WBGene00015308,History: N.A.
WBGene00002005,1.303284861,7.52e-13,WBGene00002005,WBGene00002005,History: N.A.
WBGene00011036,1.302122789,7.9e-09,WBGene00011036,WBGene00011036,History: N.A.
WBGene00004181,1.302065148,7.46e-07,WBGene00004181,WBGene00004181,History: N.A.
WBGene00020831,1.30174164,1.43e-08,WBGene00020831,WBGene00020831,History: N.A.
WBGene00004900,1.301432352,0.000448566,WBGene00004900,WBGene00004900,History: Renamed on 2010-09-28
WBGene00011409,1.301134498,1.41e-08,WBGene00011409,WBGene00011409,History: N.A.
WBGene00008919,1.300968445,1.52e-09,WBGene00008919,WBGene00008919,History: N.A.
WBGene00007270,1.300623662,3.32e-08,WBGene00007270,WBGene00007270,History: N.A.
WBGene00007625,1.300520709,9.37e-07,WBGene00007625,WBGene00007625,History: N.A.
WBGene00020600,1.299483195,4.85e-09,WBGene00020600,WBGene00020600,History: N.A.
WBGene00016650,1.299312812,9.82e-12,WBGene00016650,WBGene00016650,History: N.A.
WBGene00013605,1.29899269,7.52e-06,WBGene00013605,WBGene00013605,History: N.A.
WBGene00022167,1.297028268,0.000466995,WBGene00022167,WBGene00022167,History: N.A.
WBGene00013002,1.296726295,1.73e-06,WBGene00013002,WBGene00013002,History: N.A.
WBGene00018872,1.295574689,2.5e-09,WBGene00018872,WBGene00018872,History: N.A.
WBGene00003064,1.295138811,4.53e-05,WBGene00003064,WBGene00003064,History: Renamed on 2021-04-19
WBGene00001048,1.29506577,2.12e-06,WBGene00001048,WBGene00001048,History: N.A.
WBGene00077457,1.294832975,7.64e-06,WBGene00077457,WBGene00077457,History: N.A.
WBGene00086566,1.293926558,4.82e-07,WBGene00086566,WBGene00086566,History: N.A.
WBGene00002059,1.293716844,3.26e-07,WBGene00002059,WBGene00002059,History: N.A.
WBGene00004282,1.293396057,1.5e-08,WBGene00004282,WBGene00004282,History: N.A.
WBGene00013302,1.293131426,8.73e-07,WBGene00013302,WBGene00013302,History: N.A.
WBGene00008430,1.292278466,3.06e-11,WBGene00008430,WBGene00008430,History: N.A.
WBGene00004284,1.292001204,3.52e-06,WBGene00004284,WBGene00004284,History: Renamed on 2008-03-27
WBGene00016373,1.291737951,0.001020322,WBGene00016373,WBGene00016373,History: N.A.
WBGene00015938,1.290676208,1.36e-07,WBGene00015938,WBGene00015938,History: N.A.
WBGene00022273,1.290136561,2.7e-05,WBGene00022273,WBGene00022273,History: N.A.
WBGene00004705,1.289681889,1.53e-09,WBGene00004705,WBGene00004705,History: N.A.
WBGene00006816,1.289072148,0.000731772,WBGene00006816,WBGene00006816,History: N.A.
WBGene00011858,1.288318719,0.00037934,WBGene00011858,WBGene00011858,History: N.A.
WBGene00077552,1.288310333,3.6e-10,WBGene00077552,WBGene00077552,History: N.A.
WBGene00012565,1.28795672,4.58e-09,WBGene00012565,WBGene00012565,History: N.A.
WBGene00008549,1.286941516,3.21e-08,WBGene00008549,WBGene00008549,History: N.A.
WBGene00017925,1.286589672,0.000538257,WBGene00017925,WBGene00017925,History: N.A.
WBGene00220089,1.286555897,2.68e-05,WBGene00220089,WBGene00220089,History: N.A.
WBGene00020259,1.285637793,1.62e-08,WBGene00020259,WBGene00020259,History: N.A.
WBGene00018491,1.285573297,2.38e-09,WBGene00018491,WBGene00018491,History: N.A.
WBGene00018045,1.284403952,7.05e-06,WBGene00018045,WBGene00018045,History: N.A.
WBGene00014112,1.284272111,7.2e-06,WBGene00014112,WBGene00014112,"History: Split into ZK856.19(WBGene00303100). History of WBGene00014112: Split into ""WBGene00303100"" on 2018-03-02"
WBGene00001226,1.284112838,2.52e-11,WBGene00001226,WBGene00001226,History: N.A.
WBGene00021604,1.283932674,0.000414817,WBGene00021604,WBGene00021604,History: N.A.
WBGene00001324,1.283321822,2.45e-09,WBGene00001324,WBGene00001324,History: N.A.
WBGene00000209,1.283259303,2.18e-05,WBGene00000209,WBGene00000209,History: N.A.
WBGene00001934,1.283144893,1.48e-07,WBGene00001934,WBGene00001934,History: N.A.
WBGene00044167,1.282763963,1.09e-09,WBGene00044167,WBGene00044167,History: N.A.
WBGene00019778,1.281411643,1.54e-07,WBGene00019778,WBGene00019778,History: N.A.
WBGene00021912,1.28123849,8.28e-07,WBGene00021912,WBGene00021912,History: Renamed on 2019-10-15
WBGene00001281,1.28052942,3.53e-11,WBGene00001281,WBGene00001281,History: N.A.
WBGene00016812,1.279518321,0.000284982,WBGene00016812,WBGene00016812,History: N.A.
WBGene00013219,1.279449288,7.01e-09,WBGene00013219,WBGene00013219,History: N.A.
WBGene00008639,1.278766689,6.71e-07,WBGene00008639,WBGene00008639,History: N.A.
WBGene00011242,1.278659891,1.18e-05,WBGene00011242,WBGene00011242,History: N.A.
WBGene00022516,1.277932712,0.00014894,WBGene00022516,WBGene00022516,History: Renamed on 2007-07-20
WBGene00000894,1.276663271,1.46e-09,WBGene00000894,WBGene00000894,History: N.A.
WBGene00013040,1.276186092,4.69e-07,WBGene00013040,WBGene00013040,History: N.A.
WBGene00013985,1.275846781,1.12e-09,WBGene00013985,WBGene00013985,History: Renamed on 2019-09-11
WBGene00008561,1.273951636,0.000206421,WBGene00008561,WBGene00008561,History: N.A.
WBGene00018784,1.27386155,0.000312482,WBGene00018784,WBGene00018784,History: N.A.
WBGene00013589,1.273426838,6.22e-06,WBGene00013589,WBGene00013589,History: N.A.
WBGene00077765,1.273226158,0.000122292,WBGene00077765,WBGene00077765,History: N.A.
WBGene00018666,1.273221137,7.18e-06,WBGene00018666,WBGene00018666,History: N.A.
WBGene00012019,1.271884931,1.33e-08,WBGene00012019,WBGene00012019,History: N.A.
WBGene00010097,1.271873644,1.69e-07,WBGene00010097,WBGene00010097,History: N.A.
WBGene00010794,1.271003166,5.62e-10,WBGene00010794,WBGene00010794,History: N.A.
WBGene00007145,1.270514942,4.44e-07,WBGene00007145,WBGene00007145,History: N.A.
WBGene00016128,1.269970635,1.62e-07,WBGene00016128,WBGene00016128,History: N.A.
WBGene00006920,1.269400843,3.78e-06,WBGene00006920,WBGene00006920,History: N.A.
WBGene00011010,1.268843286,0.001451687,WBGene00011010,WBGene00011010,History: N.A.
WBGene00012460,1.268137673,5.89e-05,WBGene00012460,WBGene00012460,History: N.A.
WBGene00020403,1.267913208,1.15e-12,WBGene00020403,WBGene00020403,History: N.A.
WBGene00010551,1.267238552,1.16e-06,WBGene00010551,WBGene00010551,History: N.A.
WBGene00007711,1.26624137,3.83e-07,WBGene00007711,WBGene00007711,History: N.A.
WBGene00021847,1.265378462,3.61e-05,WBGene00021847,WBGene00021847,History: N.A.
WBGene00013026,1.264940129,2.22e-07,WBGene00013026,WBGene00013026,History: N.A.
WBGene00001558,1.263716282,3.19e-10,WBGene00001558,WBGene00001558,History: N.A.
WBGene00014949,1.263530967,0.000660734,WBGene00014949,WBGene00014949,History: N.A.
WBGene00019127,1.262012684,3.43e-05,WBGene00019127,WBGene00019127,History: N.A.
WBGene00015912,1.261314058,1.04e-08,WBGene00015912,WBGene00015912,History: N.A.
WBGene00000098,1.261005629,1.51e-07,WBGene00000098,WBGene00000098,History: N.A.
WBGene00007256,1.260956897,6.25e-09,WBGene00007256,WBGene00007256,History: Renamed on 2012-08-29
WBGene00001996,1.260274312,3.14e-09,WBGene00001996,WBGene00001996,History: N.A.
WBGene00006626,1.259488948,5e-11,WBGene00006626,WBGene00006626,History: N.A.
WBGene00013742,1.258863135,2.49e-08,WBGene00013742,WBGene00013742,History: N.A.
WBGene00011324,1.258513411,4.96e-09,WBGene00011324,WBGene00011324,History: Renamed on 2019-05-20
WBGene00010678,1.258138551,0.000429751,WBGene00010678,WBGene00010678,History: N.A.
WBGene00006448,1.257561433,5.79e-08,WBGene00006448,WBGene00006448,History: Renamed on 2007-07-20
WBGene00010815,1.257344456,6.21e-08,WBGene00010815,WBGene00010815,History: N.A.
WBGene00012315,1.256978912,4.04e-06,WBGene00012315,WBGene00012315,History: N.A.
WBGene00003229,1.25606385,1.3e-06,WBGene00003229,WBGene00003229,History: N.A.
WBGene00020411,1.25598042,2.05e-06,WBGene00020411,WBGene00020411,History: N.A.
WBGene00007390,1.25561491,1.76e-05,WBGene00007390,WBGene00007390,History: N.A.
WBGene00018777,1.254951154,1.22e-07,WBGene00018777,WBGene00018777,History: N.A.
WBGene00195233,1.254793896,1.02e-09,WBGene00195233,WBGene00195233,History: N.A.
WBGene00000509,1.253791043,0.000182566,WBGene00000509,WBGene00000509,History: N.A.
WBGene00004463,1.25323041,3.42e-08,WBGene00004463,WBGene00004463,History: N.A.
WBGene00006590,1.252368976,9.93e-11,WBGene00006590,WBGene00006590,History: N.A.
WBGene00012807,1.252087026,6.11e-05,WBGene00012807,WBGene00012807,History: N.A.
WBGene00013355,1.251544335,2.85e-08,WBGene00013355,WBGene00013355,History: N.A.
WBGene00006727,1.250785421,1.92e-11,WBGene00006727,WBGene00006727,History: N.A.
WBGene00020948,1.250581875,2.35e-06,WBGene00020948,WBGene00020948,History: N.A.
WBGene00018830,1.248689137,1.47e-08,WBGene00018830,WBGene00018830,History: N.A.
WBGene00001091,1.247966824,0.000148233,WBGene00001091,WBGene00001091,History: N.A.
WBGene00019481,1.247472796,2.25e-06,WBGene00019481,WBGene00019481,History: N.A.
WBGene00017286,1.246986525,1.3e-07,WBGene00017286,WBGene00017286,History: N.A.
WBGene00015125,1.245991305,3.21e-09,WBGene00015125,WBGene00015125,History: N.A.
WBGene00007760,1.244830509,4.65e-05,WBGene00007760,WBGene00007760,History: N.A.
WBGene00012830,1.244110948,4.64e-05,WBGene00012830,WBGene00012830,History: N.A.
WBGene00004411,1.243535887,1.03e-10,WBGene00004411,WBGene00004411,History: N.A.
WBGene00000835,1.242671031,4.5e-06,WBGene00000835,WBGene00000835,History: N.A.
WBGene00001303,1.24233547,0.000123008,WBGene00001303,WBGene00001303,History: Renamed on 2019-05-20
WBGene00012977,1.242269466,5.42e-06,WBGene00012977,WBGene00012977,History: N.A.
WBGene00006515,1.241992917,1.32e-06,WBGene00006515,WBGene00006515,History: N.A.
WBGene00000289,1.241055649,9.07e-05,WBGene00000289,WBGene00000289,History: N.A.
WBGene00021315,1.240743315,9.62e-07,WBGene00021315,WBGene00021315,History: N.A.
WBGene00010459,1.238994312,4.15e-06,WBGene00010459,WBGene00010459,History: N.A.
WBGene00022309,1.238737378,0.000505628,WBGene00022309,WBGene00022309,History: N.A.
WBGene00000542,1.23850537,3.5e-10,WBGene00000542,WBGene00000542,History: N.A.
WBGene00004307,1.23820732,3.36e-05,WBGene00004307,WBGene00004307,History: N.A.
WBGene00011300,1.237988691,2.15e-09,WBGene00011300,WBGene00011300,History: N.A.
WBGene00018475,1.237142421,1.18e-05,WBGene00018475,WBGene00018475,History: Renamed on 2022-10-03
WBGene00007620,1.236862751,1.06e-09,WBGene00007620,WBGene00007620,History: N.A.
WBGene00009272,1.236861869,0.000852105,WBGene00009272,WBGene00009272,History: N.A.
WBGene00008642,1.236533309,3.48e-10,WBGene00008642,WBGene00008642,History: N.A.
WBGene00017759,1.235749325,5.95e-07,WBGene00017759,WBGene00017759,History: N.A.
WBGene00009665,1.23528975,2.96e-05,WBGene00009665,WBGene00009665,History: N.A.
WBGene00019543,1.234799202,5.17e-09,WBGene00019543,WBGene00019543,History: N.A.
WBGene00007463,1.234394464,3.41e-10,WBGene00007463,WBGene00007463,History: N.A.
WBGene00006722,1.233624178,1.73e-07,WBGene00006722,WBGene00006722,History: N.A.
WBGene00199145,1.233454427,0.000809825,WBGene00199145,WBGene00199145,History: N.A.
WBGene00005020,1.233163549,4.16e-05,WBGene00005020,WBGene00005020,History: N.A.
WBGene00011279,1.232739998,5.31e-07,WBGene00011279,WBGene00011279,History: N.A.
WBGene00012734,1.231930436,2.23e-06,WBGene00012734,WBGene00012734,History: N.A.
WBGene00022787,1.231322984,4.05e-06,WBGene00022787,WBGene00022787,History: N.A.
WBGene00004332,1.231294875,2.54e-09,WBGene00004332,WBGene00004332,History: N.A.
WBGene00022425,1.230930296,2.34e-08,WBGene00022425,WBGene00022425,History: N.A.
WBGene00010709,1.230893711,1.31e-09,WBGene00010709,WBGene00010709,History: N.A.
WBGene00022185,1.230164138,7.78e-06,WBGene00022185,WBGene00022185,History: N.A.
WBGene00006732,1.229604016,2.71e-05,WBGene00006732,WBGene00006732,History: N.A.
WBGene00003947,1.229046718,3.88e-08,WBGene00003947,WBGene00003947,History: N.A.
WBGene00013034,1.229002058,1.75e-08,WBGene00013034,WBGene00013034,History: N.A.
WBGene00011201,1.228608853,0.001242365,WBGene00011201,WBGene00011201,History: Renamed on 2006-07-28
WBGene00021763,1.226695179,6.32e-06,WBGene00021763,WBGene00021763,History: N.A.
WBGene00010435,1.226630381,1.34e-05,WBGene00010435,WBGene00010435,History: N.A.
WBGene00001837,1.225868429,0.000222698,WBGene00001837,WBGene00001837,History: N.A.
WBGene00004884,1.225757336,1.53e-09,WBGene00004884,WBGene00004884,History: Renamed on 2008-01-10
WBGene00004259,1.225540037,2.87e-09,WBGene00004259,WBGene00004259,History: N.A.
WBGene00001194,1.22549171,1.41e-09,WBGene00001194,WBGene00001194,History: N.A.
WBGene00012393,1.22511915,1.62e-09,WBGene00012393,WBGene00012393,History: N.A.
WBGene00012037,1.225112782,8.45e-07,WBGene00012037,WBGene00012037,History: N.A.
WBGene00012002,1.224919603,0.00019448,WBGene00012002,WBGene00012002,History: N.A.
WBGene00004804,1.223938095,4.43e-10,WBGene00004804,WBGene00004804,History: Renamed on 2016-01-12; Renamed on 2017-05-16
WBGene00044329,1.223099915,1.26e-05,WBGene00044329,WBGene00044329,History: Renamed on 2008-01-07
WBGene00007162,1.223022785,0.000365728,WBGene00007162,WBGene00007162,History: N.A.
WBGene00012205,1.222489974,1.2e-07,WBGene00012205,WBGene00012205,History: N.A.
WBGene00219493,1.222088536,1.42e-09,WBGene00219493,WBGene00219493,History: N.A.
WBGene00012031,1.221274532,2.14e-07,WBGene00012031,WBGene00012031,History: N.A.
WBGene00016652,1.221061248,1.22e-07,WBGene00016652,WBGene00016652,History: N.A.
WBGene00000366,1.219030326,8.81e-11,WBGene00000366,WBGene00000366,History: N.A.
WBGene00006393,1.218600477,1.55e-05,WBGene00006393,WBGene00006393,History: N.A.
WBGene00016313,1.218229122,8.13e-08,WBGene00016313,WBGene00016313,History: Renamed on 2007-05-03
WBGene00002845,1.217962188,3.25e-11,WBGene00002845,WBGene00002845,History: Renamed on 2007-04-12
WBGene00020101,1.217489957,0.000561935,WBGene00020101,WBGene00020101,History: N.A.
WBGene00012182,1.217362712,1.01e-05,WBGene00012182,WBGene00012182,History: N.A.
WBGene00000408,1.217037764,7.48e-07,WBGene00000408,WBGene00000408,History: N.A.
WBGene00011735,1.216266173,1.28e-07,WBGene00011735,WBGene00011735,History: N.A.
WBGene00017280,1.215610529,1.04e-05,WBGene00017280,WBGene00017280,History: N.A.
WBGene00043064,1.214166178,1.91e-05,WBGene00043064,WBGene00043064,History: N.A.
WBGene00004403,1.213201985,1.49e-07,WBGene00004403,WBGene00004403,History: N.A.
WBGene00000800,1.212782726,1.12e-08,WBGene00000800,WBGene00000800,History: Renamed on 2010-01-29
WBGene00020949,1.212444711,5.42e-06,WBGene00020949,WBGene00020949,History: N.A.
WBGene00014177,1.211939359,1.1e-07,WBGene00014177,WBGene00014177,History: N.A.
WBGene00018995,1.211701747,7.75e-07,WBGene00018995,WBGene00018995,History: N.A.
WBGene00021088,1.211513731,8.76e-08,WBGene00021088,WBGene00021088,History: N.A.
WBGene00000540,1.21105484,0.0005984,WBGene00000540,WBGene00000540,History: N.A.
WBGene00016116,1.211041338,9.37e-05,WBGene00016116,WBGene00016116,History: N.A.
WBGene00020399,1.210619138,1.89e-06,WBGene00020399,WBGene00020399,History: N.A.
WBGene00001872,1.209434314,9.35e-08,WBGene00001872,WBGene00001872,History: N.A.
WBGene00014124,1.209425695,5.95e-08,WBGene00014124,WBGene00014124,History: N.A.
WBGene00001137,1.209197496,6.63e-10,WBGene00001137,WBGene00001137,History: N.A.
WBGene00012431,1.208245732,2.8e-05,WBGene00012431,WBGene00012431,History: N.A.
WBGene00010089,1.208216717,3.59e-06,WBGene00010089,WBGene00010089,History: N.A.
WBGene00000204,1.206949331,1.02e-07,WBGene00000204,WBGene00000204,History: N.A.
WBGene00011035,1.206413046,1.49e-08,WBGene00011035,WBGene00011035,History: N.A.
WBGene00000473,1.205260117,2.83e-10,WBGene00000473,WBGene00000473,History: N.A.
WBGene00007573,1.204316152,0.000395719,WBGene00007573,WBGene00007573,History: N.A.
WBGene00002583,1.204199536,3.72e-09,WBGene00002583,WBGene00002583,History: Renamed on 2014-09-04; Renamed on 2014-10-09; Renamed on 2015-01-08; Renamed on 2015-03-05; Renamed on 2015-03-10
WBGene00007122,1.20419522,5.32e-06,WBGene00007122,WBGene00007122,History: N.A.
WBGene00201019,1.204164646,1.85e-07,WBGene00201019,WBGene00201019,History: N.A.
WBGene00022141,1.204030851,8.78e-09,WBGene00022141,WBGene00022141,History: N.A.
WBGene00010685,1.202979336,1.01e-08,WBGene00010685,WBGene00010685,History: Renamed on 2009-02-16
WBGene00018366,1.202848882,9.04e-07,WBGene00018366,WBGene00018366,History: N.A.
WBGene00017852,1.202667846,8.21e-07,WBGene00017852,WBGene00017852,History: N.A.
WBGene00011970,1.202079434,0.000718235,WBGene00011970,WBGene00011970,History: N.A.
WBGene00004269,1.201517282,0.000322629,WBGene00004269,WBGene00004269,History: N.A.
WBGene00010913,1.200953789,0.000652253,WBGene00010913,WBGene00010913,History: N.A.
WBGene00021562,1.200463954,2.31e-07,WBGene00021562,WBGene00021562,History: Renamed on 2008-02-26; Renamed on 2023-01-16
WBGene00012943,1.199912222,0.0004309,WBGene00012943,WBGene00012943,History: N.A.
WBGene00008218,1.199905441,1.08e-08,WBGene00008218,WBGene00008218,History: N.A.
WBGene00017134,1.199315937,5.63e-08,WBGene00017134,WBGene00017134,History: N.A.
WBGene00000102,1.198647079,1.28e-07,WBGene00000102,WBGene00000102,History: N.A.
WBGene00018008,1.198417962,2.49e-06,WBGene00018008,WBGene00018008,History: N.A.
WBGene00013144,1.198104461,4.78e-08,WBGene00013144,WBGene00013144,History: N.A.
WBGene00000794,1.196588719,1.94e-06,WBGene00000794,WBGene00000794,History: N.A.
WBGene00008750,1.196089281,1.94e-06,WBGene00008750,WBGene00008750,History: N.A.
WBGene00009783,1.195377871,1.29e-06,WBGene00009783,WBGene00009783,History: N.A.
WBGene00004136,1.195005109,2.31e-08,WBGene00004136,WBGene00004136,"History: Split into K11D12.14(WBGene00303069). History of WBGene00004136: Split into ""WBGene00303069"" on 2018-03-02"
WBGene00004833,1.19495857,0.000904274,WBGene00004833,WBGene00004833,History: N.A.
WBGene00015248,1.19488486,0.000127085,WBGene00015248,WBGene00015248,History: N.A.
WBGene00007227,1.194363418,9.13e-08,WBGene00007227,WBGene00007227,History: N.A.
WBGene00011629,1.191709308,2.41e-10,WBGene00011629,WBGene00011629,History: N.A.
WBGene00013506,1.191535973,1.13e-08,WBGene00013506,WBGene00013506,History: N.A.
WBGene00003794,1.190904432,6.53e-10,WBGene00003794,WBGene00003794,History: N.A.
WBGene00077568,1.190425421,0.00174197,WBGene00077568,WBGene00077568,History: N.A.
WBGene00015146,1.190190793,1.69e-06,WBGene00015146,WBGene00015146,History: N.A.
WBGene00009499,1.189691367,7.1e-08,WBGene00009499,WBGene00009499,History: Renamed on 2014-09-03
WBGene00022176,1.189531971,1.27e-06,WBGene00022176,WBGene00022176,History: N.A.
WBGene00018959,1.189434968,2.45e-09,WBGene00018959,WBGene00018959,History: N.A.
WBGene00012735,1.188598793,0.000330464,WBGene00012735,WBGene00012735,History: N.A.
WBGene00011348,1.188276746,2.7e-07,WBGene00011348,WBGene00011348,History: N.A.
WBGene00007186,1.187190327,2.75e-06,WBGene00007186,WBGene00007186,History: N.A.
WBGene00001334,1.187037248,0.000137804,WBGene00001334,WBGene00001334,History: N.A.
WBGene00001630,1.185448107,1.6e-05,WBGene00001630,WBGene00001630,History: N.A.
WBGene00016989,1.184471436,1.48e-05,WBGene00016989,WBGene00016989,History: N.A.
WBGene00003800,1.183917035,1.88e-08,WBGene00003800,WBGene00003800,History: N.A.
WBGene00022580,1.183455307,1.21e-07,WBGene00022580,WBGene00022580,History: N.A.
WBGene00000415,1.183239162,1.07e-07,WBGene00000415,WBGene00000415,History: N.A.
WBGene00006376,1.182906142,6.01e-06,WBGene00006376,WBGene00006376,History: N.A.
WBGene00002136,1.182717883,1.71e-05,WBGene00002136,WBGene00002136,History: N.A.
WBGene00017016,1.182208628,0.000601406,WBGene00017016,WBGene00017016,History: Renamed on 2005-03-17
WBGene00000411,1.181941469,5e-07,WBGene00000411,WBGene00000411,History: N.A.
WBGene00006781,1.181828358,2.38e-08,WBGene00006781,WBGene00006781,History: N.A.
WBGene00019888,1.181684779,7.19e-08,WBGene00019888,WBGene00019888,History: Renamed on 2014-03-03
WBGene00000896,1.181249862,2.22e-05,WBGene00000896,WBGene00000896,History: N.A.
WBGene00001971,1.18107624,8.29e-07,WBGene00001971,WBGene00001971,History: N.A.
WBGene00022149,1.180887042,1.89e-09,WBGene00022149,WBGene00022149,History: N.A.
WBGene00006474,1.180729351,4.24e-07,WBGene00006474,WBGene00006474,History: Renamed on 2010-07-27; Renamed on 2010-12-02
WBGene00001812,1.180448032,8.16e-08,WBGene00001812,WBGene00001812,History: N.A.
WBGene00001262,1.180239585,5.61e-08,WBGene00001262,WBGene00001262,History: Renamed on 2018-09-18
WBGene00015454,1.180204306,2.8e-07,WBGene00015454,WBGene00015454,History: N.A.
WBGene00016632,1.180196653,1.38e-06,WBGene00016632,WBGene00016632,History: N.A.
WBGene00022195,1.178666227,1.17e-09,WBGene00022195,WBGene00022195,History: N.A.
WBGene00022620,1.178383587,2.12e-05,WBGene00022620,WBGene00022620,History: N.A.
WBGene00016380,1.178044133,0.007045305,WBGene00016380,WBGene00016380,History: Renamed on 2004-06-24
WBGene00004392,1.177979061,1.65e-06,WBGene00004392,WBGene00004392,History: N.A.
WBGene00009772,1.177309635,1.49e-08,WBGene00009772,WBGene00009772,History: N.A.
WBGene00013327,1.1761777,0.000208473,WBGene00013327,WBGene00013327,History: N.A.
WBGene00008991,1.174343207,0.001360284,WBGene00008991,WBGene00008991,History: N.A.
WBGene00021921,1.173614173,1.52e-08,WBGene00021921,WBGene00021921,History: N.A.
WBGene00021427,1.173268405,9.64e-05,WBGene00021427,WBGene00021427,History: N.A.
WBGene00001595,1.172513458,4.88e-09,WBGene00001595,WBGene00001595,History: N.A.
WBGene00001813,1.172174025,2.33e-07,WBGene00001813,WBGene00001813,History: N.A.
WBGene00019715,1.171639419,8.26e-09,WBGene00019715,WBGene00019715,History: N.A.
WBGene00017328,1.171017992,3.39e-07,WBGene00017328,WBGene00017328,History: N.A.
WBGene00004201,1.170725477,1.73e-06,WBGene00004201,WBGene00004201,History: N.A.
WBGene00021112,1.170552597,6.49e-08,WBGene00021112,WBGene00021112,History: N.A.
WBGene00000101,1.170431033,2.5e-08,WBGene00000101,WBGene00000101,History: N.A.
WBGene00006770,1.170289037,1.01e-06,WBGene00006770,WBGene00006770,"History: Split into Y50D4C.12(WBGene00303091). History of WBGene00006770: Split into ""WBGene00303091"" on 2018-03-02"
WBGene00017460,1.17025365,1.1e-07,WBGene00017460,WBGene00017460,History: N.A.
WBGene00018516,1.170136844,0.00080807,WBGene00018516,WBGene00018516,History: Renamed on 2017-05-31
WBGene00022235,1.168905069,4.93e-09,WBGene00022235,WBGene00022235,History: N.A.
WBGene00008535,1.168036635,7.92e-05,WBGene00008535,WBGene00008535,History: N.A.
WBGene00006708,1.168029195,2.59e-05,WBGene00006708,WBGene00006708,History: N.A.
WBGene00019163,1.167103198,1.5e-06,WBGene00019163,WBGene00019163,"History: Split into H06H21.37(WBGene00302995). History of WBGene00019163: Split into ""WBGene00302995"" on 2018-03-06"
WBGene00016291,1.166682831,3.35e-07,WBGene00016291,WBGene00016291,History: N.A.
WBGene00194667,1.165385089,2.59e-06,WBGene00194667,WBGene00194667,History: N.A.
WBGene00019274,1.16505263,0.00041689,WBGene00019274,WBGene00019274,History: N.A.
WBGene00011806,1.164884505,2.58e-08,WBGene00011806,WBGene00011806,"History: Split into T16G12.12(WBGene00269433). History of WBGene00011806: Split into ""WBGene00269433"" on 2016-04-19"
WBGene00020096,1.164485979,0.000151267,WBGene00020096,WBGene00020096,"History: Split into R144.12(WBGene00043060). History of WBGene00020096: Split into ""WBGene00043060"" on 2004-09-21"
WBGene00010975,1.164236087,2.92e-09,WBGene00010975,WBGene00010975,History: N.A.
WBGene00011144,1.162288031,2.34e-06,WBGene00011144,WBGene00011144,History: N.A.
WBGene00001582,1.161954498,8.95e-06,WBGene00001582,WBGene00001582,History: N.A.
WBGene00017451,1.161602975,1.96e-07,WBGene00017451,WBGene00017451,History: N.A.
WBGene00008765,1.161476989,8.86e-05,WBGene00008765,WBGene00008765,History: N.A.
WBGene00001522,1.15991567,0.000523862,WBGene00001522,WBGene00001522,History: N.A.
WBGene00018204,1.159841059,1.22e-09,WBGene00018204,WBGene00018204,History: N.A.
WBGene00013658,1.159444124,0.000728846,WBGene00013658,WBGene00013658,History: N.A.
WBGene00018690,1.158505096,1.46e-08,WBGene00018690,WBGene00018690,History: N.A.
WBGene00016790,1.157207755,3.06e-05,WBGene00016790,WBGene00016790,History: N.A.
WBGene00013122,1.156248748,0.000759755,WBGene00013122,WBGene00013122,History: N.A.
WBGene00018014,1.156121545,0.000185805,WBGene00018014,WBGene00018014,History: N.A.
WBGene00017284,1.155860891,4.51e-08,WBGene00017284,WBGene00017284,History: N.A.
WBGene00007578,1.155587745,3.58e-11,WBGene00007578,WBGene00007578,History: N.A.
WBGene00008764,1.155335075,6.09e-06,WBGene00008764,WBGene00008764,History: N.A.
WBGene00001867,1.154943555,7.72e-07,WBGene00001867,WBGene00001867,History: N.A.
WBGene00012015,1.154740882,3.57e-07,WBGene00012015,WBGene00012015,History: N.A.
WBGene00017066,1.154575467,1.89e-06,WBGene00017066,WBGene00017066,History: N.A.
WBGene00013213,1.153832727,8.35e-06,WBGene00013213,WBGene00013213,History: N.A.
WBGene00007290,1.152863985,2.02e-05,WBGene00007290,WBGene00007290,History: N.A.
WBGene00019244,1.15237103,1.99e-05,WBGene00019244,WBGene00019244,History: N.A.
WBGene00077772,1.151992399,3.59e-07,WBGene00077772,WBGene00077772,History: N.A.
